gene_name	rep	condition	total	sup	pel
ENSG00000242550.5	2	1	8359.09	3356.59	764.15
ENSG00000242574.8	2	1	12186	12651.9	6356.41
ENSG00000242575.1	2	1	81	76	28
ENSG00000242588.6	2	1	788.76	427.38	2442.32
ENSG00000242612.6	2	1	150	484.35	600.76
ENSG00000242615.1	2	1	62.5	25	17
ENSG00000242616.3	2	1	1752.14	747.69	169.46
ENSG00000242622.1	2	1	50	28	21
ENSG00000242689.2	2	1	73	19.42	219.34
ENSG00000242715.7	2	1	261	81	209
ENSG00000242802.7	2	1	1354	2550	9651
ENSG00000242852.6	2	1	496	215.01	120
ENSG00000242866.10	2	1	62.8	37.21	233.13
ENSG00000243056.1	2	1	99.84	61.9	31.19
ENSG00000243066.3	2	1	92	59	54
ENSG00000243083.6	2	1	15	11	15
ENSG00000243107.1	2	1	137.34	67.63	246.79
ENSG00000243147.7	2	1	1360.05	279	142
ENSG00000243155.1	2	1	54.19	70.01	183.54
ENSG00000243156.7	2	1	2701.07	2335.12	11580.28
ENSG00000243199.1	2	1	1162.76	274.41	36.97
ENSG00000243207.6	2	1	23.35	189.81	284.8
ENSG00000243224.1	2	1	75	77	36
ENSG00000243225.2	2	1	167	247	105
ENSG00000243244.6	2	1	46	27	64
ENSG00000243279.3	2	1	50.28	61.18	134.96
ENSG00000243302.3	2	1	485.62	686.79	2399.21
ENSG00000243317.7	2	1	2965	1124	361
ENSG00000243323.7	2	1	114	122	960
ENSG00000243335.9	2	1	4068.08	3212.92	4059.28
ENSG00000243364.7	2	1	497	722	186
ENSG00000243406.6	2	1	768.67	655.33	400.35
ENSG00000243414.5	2	1	22.16	16.2	24.86
ENSG00000243417.1	2	1	101	29	40
ENSG00000243449.6	2	1	45	183	59
ENSG00000243477.5	2	1	247.65	527	950.91
ENSG00000243479.3	2	1	92	146	49
ENSG00000243488.3	2	1	19	9	18
ENSG00000243547.1	2	1	254.57	82.01	46.64
ENSG00000243646.9	2	1	3630.46	3146.77	631.67
ENSG00000243650.3	2	1	121	83	132
ENSG00000243660.9	2	1	69	25	18
ENSG00000243667.6	2	1	533.65	319.39	134.79
ENSG00000243678.11	2	1	25177.68	26333.98	6230
ENSG00000243679.1	2	1	61.9	121.92	1050.06
ENSG00000243696.4	2	1	154.73	109.71	1000.89
ENSG00000243701.5	2	1	33	37	51
ENSG00000243708.10	2	1	305.78	415.18	1930.36
ENSG00000243710.7	2	1	1012	746	887
ENSG00000243716.10	2	1	9405.95	8867.19	25670.61
ENSG00000243725.6	2	1	3902.75	3393	987.63
ENSG00000243749.1	2	1	1819.2	1464.54	294.28
ENSG00000243753.5	2	1	1153	1504.12	3266.56
ENSG00000243789.10	2	1	402.44	760.36	487.71
ENSG00000243811.9	2	1	1989.32	2190.97	1157.02
ENSG00000243819.4	2	1	64.48	28.34	36.47
ENSG00000243896.4	2	1	88	44	75
ENSG00000243926.1	2	1	61	24	16
ENSG00000243927.5	2	1	2802.99	1882.95	3176.01
ENSG00000243943.9	2	1	7608.54	3567.1	4843.65
ENSG00000243970.3	2	1	1483.71	1299	3863.62
ENSG00000243989.8	2	1	1169.77	1693.09	953.96
ENSG00000244005.12	2	1	5284	5957	2460
ENSG00000244026.6	2	1	549.52	608.29	682.69
ENSG00000244038.9	2	1	21633.03	27576.15	2883.83
ENSG00000244041.7	2	1	136	60	46
ENSG00000244045.12	2	1	1971.94	1658.16	582.01
ENSG00000244055.1	2	1	100	20	42
ENSG00000244063.1	2	1	55	12	20
ENSG00000244097.1	2	1	15	7	23
ENSG00000244128.5	2	1	499	19	66
ENSG00000244151.1	2	1	19	48	270
ENSG00000244165.1	2	1	1968.17	6269.33	5066.74
ENSG00000244171.4	2	1	46.68	18.9	21.52
ENSG00000244184.1	2	1	15	15	11
ENSG00000244187.7	2	1	662.01	1046.88	314
ENSG00000244198.6	2	1	431.01	274.82	353.87
ENSG00000244219.6	2	1	88.26	62.79	47.17
ENSG00000244257.5	2	1	979.92	1168.95	18777.39
ENSG00000244270.1	2	1	1192.24	214.32	65.12
ENSG00000244274.7	2	1	296.27	251.8	145.83
ENSG00000244306.11	2	1	215.6	254.1	547.34
ENSG00000244313.3	2	1	1575.43	845.07	181.9
ENSG00000244357.3	2	1	27	7	78
ENSG00000244398.1	2	1	1170.59	315.2	78.35
ENSG00000244405.7	2	1	659	586	275
ENSG00000244462.7	2	1	18168.25	10781.46	6507
ENSG00000244480.1	2	1	118.61	73.34	205.53
ENSG00000244482.10	2	1	185.25	80	116.3
ENSG00000244509.3	2	1	10070	9126	2051
ENSG00000244558.5	2	1	16	6	6
ENSG00000244560.7	2	1	469.67	509.05	3026.26
ENSG00000244563.1	2	1	747.23	864.79	151.56
ENSG00000244607.6	2	1	12.82	18	36.01
ENSG00000244617.2	2	1	119	180	132
ENSG00000244625.5	2	1	606.29	351.93	234.73
ENSG00000244627.5	2	1	400.47	151.37	469.54
ENSG00000244649.4	2	1	543	338	217
ENSG00000244682.7	2	1	801.55	628.99	1023.8
ENSG00000244687.11	2	1	9109.62	8144.97	2472.98
ENSG00000244693.1	2	1	93.34	54.01	192.19
ENSG00000244694.7	2	1	16	10	14
ENSG00000244701.1	2	1	296	50.9	356
ENSG00000244716.3	2	1	575.3	755.01	60.62
ENSG00000244731.7	2	1	128.22	146.21	630.35
ENSG00000244733.5	2	1	75.81	7.03	75.91
ENSG00000244754.8	2	1	9324	2773	4045.16
ENSG00000244879.7	2	1	5912	3732	3258
ENSG00000245025.2	2	1	44	56	106
ENSG00000245060.6	2	1	1953	1269	569
ENSG00000245080.7	2	1	361	214	117
ENSG00000245146.6	2	1	74	21	83
ENSG00000245149.3	2	1	1319	459	1508
ENSG00000245164.6	2	1	20	10	13
ENSG00000245213.6	2	1	143	105	147
ENSG00000245261.1	2	1	109	82	150
ENSG00000245275.7	2	1	152	84	134
ENSG00000245317.2	2	1	163	97	35
ENSG00000245466.1	2	1	183.51	66	127
ENSG00000245479.2	2	1	17	14	6
ENSG00000245498.6	2	1	202	93	171
ENSG00000245532.8	2	1	28731	17441	68426.93
ENSG00000245534.6	2	1	57	18	27
ENSG00000245552.6	2	1	203	81	94
ENSG00000245556.2	2	1	693	511	327
ENSG00000245571.6	2	1	566	428	328
ENSG00000245573.7	2	1	116	61	38
ENSG00000245614.3	2	1	49.09	48.74	85.99
ENSG00000245648.1	2	1	348	290.96	115
ENSG00000245680.9	2	1	1261.25	721.69	272.31
ENSG00000245688.1	2	1	21	18	14
ENSG00000245694.9	2	1	806	193	240
ENSG00000245750.8	2	1	50	15	56
ENSG00000245812.2	2	1	66.07	59.69	74.89
ENSG00000245848.2	2	1	7	19	6
ENSG00000245849.7	2	1	756	528	489
ENSG00000245888.6	2	1	113	43	73
ENSG00000245904.3	2	1	109	47	96
ENSG00000245910.8	2	1	4064	991	735
ENSG00000245937.7	2	1	1354	1225	669
ENSG00000245958.6	2	1	1807.05	651.04	3125.92
ENSG00000245975.2	2	1	33	12	9
ENSG00000246067.7	2	1	755	136	318
ENSG00000246084.2	2	1	110	30	108
ENSG00000246089.3	2	1	298	358	283
ENSG00000246090.6	2	1	155	52	129
ENSG00000246174.7	2	1	162	101	56
ENSG00000246225.6	2	1	66	37	65
ENSG00000246263.2	2	1	496	143	138
ENSG00000246273.7	2	1	167	62	42
ENSG00000246339.5	2	1	117	84	225
ENSG00000246350.1	2	1	20	14	29
ENSG00000246528.3	2	1	250	103	70
ENSG00000246560.2	2	1	104	55	18
ENSG00000246582.2	2	1	1179	1324	479
ENSG00000246596.7	2	1	329.7	281.65	658.55
ENSG00000246705.4	2	1	274	403	197
ENSG00000246731.2	2	1	95	72	83
ENSG00000246790.2	2	1	567	208	749
ENSG00000246792.2	2	1	36	20	58
ENSG00000246859.2	2	1	125	36	266
ENSG00000246889.2	2	1	14	19	14
ENSG00000246898.1	2	1	61	33	19
ENSG00000246922.8	2	1	310	211	1159
ENSG00000246982.6	2	1	79	30	115
ENSG00000246985.7	2	1	39	24	35
ENSG00000247077.6	2	1	3159	5100	1568
ENSG00000247092.6	2	1	887	834	713
ENSG00000247095.2	2	1	873	2000	1722
ENSG00000247121.6	2	1	346	212	282
ENSG00000247134.6	2	1	855	199	94
ENSG00000247137.8	2	1	299	175	132
ENSG00000247151.7	2	1	63	60	33
ENSG00000247157.6	2	1	1534	697	595
ENSG00000247240.7	2	1	998	910	341
ENSG00000247271.6	2	1	496	283	130
ENSG00000247287.2	2	1	338	94	319
ENSG00000247315.3	2	1	5511	5678	2367
ENSG00000247317.3	2	1	42	50	24
ENSG00000247324.2	2	1	60	33	23
ENSG00000247345.2	2	1	146	12	18
ENSG00000247363.2	2	1	171	55	28
ENSG00000247373.3	2	1	449	405	200
ENSG00000247400.3	2	1	279	122	147
ENSG00000247556.6	2	1	22561	7536	3642.96
ENSG00000247572.7	2	1	168	58	149
ENSG00000247596.8	2	1	4526.42	12974.39	3905.86
ENSG00000247626.4	2	1	2268	1930	1967
ENSG00000247679.2	2	1	31	54	85
ENSG00000247708.7	2	1	596	346	481
ENSG00000247728.2	2	1	220.16	93.82	92.87
ENSG00000247735.2	2	1	34	19	16
ENSG00000247746.4	2	1	254	116	80
ENSG00000247774.6	2	1	532	630	118
ENSG00000247796.2	2	1	173	137	97
ENSG00000247809.7	2	1	423.92	204	402
ENSG00000247828.7	2	1	1354	362	1023
ENSG00000247853.2	2	1	32	18	7
ENSG00000247934.4	2	1	104	63	102
ENSG00000247950.6	2	1	109	75	32
ENSG00000247970.2	2	1	6	8	14
ENSG00000247982.6	2	1	3246	2893	5446
ENSG00000248008.2	2	1	755	636	185
ENSG00000248015.6	2	1	44	108	275
ENSG00000248019.2	2	1	449	145	690
ENSG00000248049.6	2	1	2883	1833	1094
ENSG00000248092.7	2	1	2590.71	1089.52	866.61
ENSG00000248098.11	2	1	5235.71	8779	5177.5
ENSG00000248109.2	2	1	79	36	26
ENSG00000248124.7	2	1	2780.72	806.32	3578.91
ENSG00000248161.5	2	1	51	29	7
ENSG00000248202.1	2	1	61	15	16
ENSG00000248275.1	2	1	376.74	554.72	163
ENSG00000248283.2	2	1	37	12	160
ENSG00000248309.7	2	1	383	87	411
ENSG00000248329.5	2	1	452	160	70
ENSG00000248333.8	2	1	809.55	1215.07	3732.24
ENSG00000248334.6	2	1	1853.23	541.46	1073.95
ENSG00000248445.5	2	1	149	43	234
ENSG00000248449.2	2	1	16	17	73
ENSG00000248475.5	2	1	79	52	9
ENSG00000248485.1	2	1	205	123	30
ENSG00000248487.8	2	1	309.77	1017.77	151.57
ENSG00000248503.2	2	1	178.83	85.06	42.64
ENSG00000248508.6	2	1	291	130	138
ENSG00000248527.1	2	1	27221.55	3364.35	765.95
ENSG00000248590.2	2	1	132.68	49.3	107.84
ENSG00000248592.7	2	1	840.54	631.02	1857.33
ENSG00000248593.3	2	1	143	49	194
ENSG00000248596.7	2	1	15	6.74	12.82
ENSG00000248632.1	2	1	238.13	56.66	93.67
ENSG00000248643.5	2	1	663.49	1230.03	1618.11
ENSG00000248671.7	2	1	19	9	22
ENSG00000248672.5	2	1	406.52	55.28	118.14
ENSG00000248714.6	2	1	16	9	9
ENSG00000248738.6	2	1	675	329	728
ENSG00000248858.7	2	1	27	7	62
ENSG00000248866.1	2	1	43	8	9
ENSG00000248890.1	2	1	55	74	67
ENSG00000248919.7	2	1	631.01	404.71	737.38
ENSG00000248932.5	2	1	56	37	21
ENSG00000248971.2	2	1	39	58	202
ENSG00000249069.7	2	1	590	375	178
ENSG00000249087.6	2	1	208	167	159
ENSG00000249096.6	2	1	544	200	462
ENSG00000249115.8	2	1	1486	2165	8386
ENSG00000249129.1	2	1	57.47	26.72	19.2
ENSG00000249138.1	2	1	10	6	8
ENSG00000249196.6	2	1	24	21	10
ENSG00000249267.6	2	1	112	37	124
ENSG00000249274.1	2	1	61.64	20	118.75
ENSG00000249286.1	2	1	53.35	14.62	22.11
ENSG00000249307.5	2	1	14	14	16
ENSG00000249319.2	2	1	43.95	14.27	29.36
ENSG00000249334.1	2	1	56	18	11
ENSG00000249341.1	2	1	119	20	21
ENSG00000249348.1	2	1	57	56	29
ENSG00000249353.2	2	1	1587.22	86.19	131.7
ENSG00000249413.2	2	1	18	12	18
ENSG00000249437.7	2	1	1605.94	337.08	2165.26
ENSG00000249456.1	2	1	100.77	30.78	20.72
ENSG00000249459.8	2	1	194.52	99.82	54.02
ENSG00000249464.5	2	1	114	21	84
ENSG00000249471.7	2	1	364.28	683.42	404.96
ENSG00000249476.1	2	1	135	31	378
ENSG00000249485.1	2	1	93.22	46.3	56.39
ENSG00000249502.1	2	1	22	9	25
ENSG00000249550.6	2	1	544	363	142
ENSG00000249565.2	2	1	165.3	17.88	25.87
ENSG00000249568.1	2	1	1139	396	157
ENSG00000249572.1	2	1	64	230	125
ENSG00000249592.5	2	1	168	68	112
ENSG00000249655.1	2	1	17	7	19
ENSG00000249669.9	2	1	68	40	96
ENSG00000249673.6	2	1	711	904	1092
ENSG00000249684.5	2	1	11	8	15
ENSG00000249685.1	2	1	40	34	36
ENSG00000249709.7	2	1	718.26	222.31	280.85
ENSG00000249738.10	2	1	101	47	164
ENSG00000249741.2	2	1	22.42	10.87	9.06
ENSG00000249786.7	2	1	35.92	7.56	35.99
ENSG00000249806.1	2	1	40	12	16
ENSG00000249846.6	2	1	25	9	17
ENSG00000249850.1	2	1	90	36	292
ENSG00000249855.1	2	1	198.2	173.05	536.21
ENSG00000249859.9	2	1	2900.05	1706	3287.3
ENSG00000249863.2	2	1	96	29	34
ENSG00000249896.2	2	1	10	10	23
ENSG00000249898.7	2	1	49	21	14
ENSG00000249915.7	2	1	14162.48	13611.82	12543.98
ENSG00000249936.3	2	1	2869.51	283.42	87.53
ENSG00000249948.6	2	1	736	219	72
ENSG00000249993.1	2	1	16	8	7
ENSG00000250021.7	2	1	1440.23	1774.47	200.28
ENSG00000250049.5	2	1	68	11	64
ENSG00000250067.11	2	1	346.99	421.51	3840.57
ENSG00000250073.2	2	1	41	22	21
ENSG00000250130.1	2	1	11	9	54
ENSG00000250131.1	2	1	25	25	16
ENSG00000250132.6	2	1	46.85	17	13.65
ENSG00000250138.4	2	1	129.49	220.95	564.75
ENSG00000250151.9	2	1	1002.08	1216.17	1583.89
ENSG00000250155.1	2	1	1785	1139	332
ENSG00000250159.6	2	1	405	166	101
ENSG00000250182.3	2	1	502.66	229.6	66.63
ENSG00000250240.5	2	1	21	25	15
ENSG00000250251.6	2	1	411.45	1268.46	4993.54
ENSG00000250274.1	2	1	10	7	8
ENSG00000250299.6	2	1	85.55	72.84	41.63
ENSG00000250303.3	2	1	63	15	117
ENSG00000250305.8	2	1	89	30	83
ENSG00000250312.7	2	1	441	365	415
ENSG00000250317.8	2	1	1421	705	142
ENSG00000250318.1	2	1	17	27	6
ENSG00000250326.1	2	1	32	17	14
ENSG00000250337.5	2	1	2031	326	1635
ENSG00000250410.1	2	1	21	14	71
ENSG00000250413.1	2	1	136	36	39
ENSG00000250420.8	2	1	154	161	298
ENSG00000250462.8	2	1	1824.68	973.25	747.82
ENSG00000250474.2	2	1	31.43	77.87	41.86
ENSG00000250479.8	2	1	422	896	400
ENSG00000250486.4	2	1	233	80	324
ENSG00000250506.7	2	1	474.09	795.2	1884.47
ENSG00000250514.1	2	1	15	7	25
ENSG00000250539.1	2	1	82	78.84	403
ENSG00000250565.6	2	1	572	460	386
ENSG00000250571.6	2	1	280.84	633.88	3261.37
ENSG00000250616.2	2	1	20	29	23
ENSG00000250644.3	2	1	25.76	15.31	49.54
ENSG00000250654.7	2	1	49	21	28
ENSG00000250673.2	2	1	37	19	184
ENSG00000250722.5	2	1	357	186	40
ENSG00000250742.2	2	1	64	73	16
ENSG00000250802.7	2	1	74.37	33	147.88
ENSG00000250896.1	2	1	54.99	53.6	37.64
ENSG00000250903.8	2	1	406	232	489
ENSG00000250933.1	2	1	66	28	229
ENSG00000250959.2	2	1	62	61	176
ENSG00000250988.7	2	1	797.4	396.47	284.71
ENSG00000251002.7	2	1	4585	1367	2743.98
ENSG00000251003.8	2	1	32	13	17
ENSG00000251013.1	2	1	117.29	67.16	87.12
ENSG00000251022.6	2	1	4745.32	1698.76	2729.36
ENSG00000251079.6	2	1	189.73	95.89	230.35
ENSG00000251095.6	2	1	226	29	114
ENSG00000251136.8	2	1	2414	708	2298
ENSG00000251141.5	2	1	224	44	135
ENSG00000251143.1	2	1	38	22	232
ENSG00000251158.1	2	1	15.93	29.99	96.59
ENSG00000251192.7	2	1	238.86	108.25	98.07
ENSG00000251201.8	2	1	391.52	275.85	105.97
ENSG00000251247.10	2	1	327	111	195
ENSG00000251259.1	2	1	14.06	9.1	10.03
ENSG00000251301.6	2	1	985	396	237
ENSG00000251322.7	2	1	16	15	73
ENSG00000251349.3	2	1	51.41	6.05	9
ENSG00000251364.6	2	1	823	401	772
ENSG00000251369.8	2	1	2661	1547	910
ENSG00000251381.7	2	1	82	55	21
ENSG00000251408.1	2	1	23	8	50
ENSG00000251411.1	2	1	27	13	19
ENSG00000251417.2	2	1	31.23	32.39	33.13
ENSG00000251432.6	2	1	90	15	140
ENSG00000251441.2	2	1	40	10	234
ENSG00000251474.6	2	1	2323	1462	6537.99
ENSG00000251485.1	2	1	9.64	15.78	143.89
ENSG00000251503.8	2	1	224.99	318.2	51.18
ENSG00000251562.8	2	1	88186	15406	310762.08
ENSG00000251595.7	2	1	214.77	124.95	209.74
ENSG00000251600.6	2	1	17.88	41.52	18.6
ENSG00000251602.6	2	1	38	42	27
ENSG00000251615.3	2	1	94	74	227
ENSG00000251634.2	2	1	249.45	134.86	805.22
ENSG00000251637.6	2	1	126	44	68
ENSG00000251666.1	2	1	76	24	36
ENSG00000251667.1	2	1	24	10	72
ENSG00000251669.5	2	1	146.37	170.16	83
ENSG00000252481.1	2	1	142	76	276
ENSG00000252690.3	2	1	972.6	211.53	462.29
ENSG00000253106.1	2	1	77	29	46
ENSG00000253125.1	2	1	1388	997	2212
ENSG00000253200.1	2	1	116	87	552
ENSG00000253203.6	2	1	153.09	118.92	816.41
ENSG00000253210.1	2	1	40	30	14
ENSG00000253234.1	2	1	133	127	20
ENSG00000253250.2	2	1	86	31	21
ENSG00000253251.2	2	1	492.79	153	148.43
ENSG00000253263.1	2	1	13	11	18
ENSG00000253276.2	2	1	756	494	301
ENSG00000253305.2	2	1	23.75	14.91	35.18
ENSG00000253320.6	2	1	592	205	208
ENSG00000253341.1	2	1	26.02	10	13
ENSG00000253352.9	2	1	34243.66	13159.93	37711.48
ENSG00000253438.3	2	1	184.92	77.71	219.07
ENSG00000253485.2	2	1	32	46.5	85
ENSG00000253522.6	2	1	34351	12147	17877
ENSG00000253540.5	2	1	30.74	28	92
ENSG00000253559.1	2	1	55	45	8
ENSG00000253570.1	2	1	291.34	201.03	22.48
ENSG00000253598.1	2	1	37	15	35
ENSG00000253616.5	2	1	49	53	7
ENSG00000253626.3	2	1	255.12	177.75	45.08
ENSG00000253632.1	2	1	32	17	64
ENSG00000253633.1	2	1	746	227	65
ENSG00000253636.1	2	1	206	96	405
ENSG00000253649.5	2	1	1428	196	2301
ENSG00000253666.1	2	1	550	228	662
ENSG00000253669.3	2	1	34	24	18
ENSG00000253704.1	2	1	90	41	40
ENSG00000253710.3	2	1	1560.39	602.76	900.58
ENSG00000253716.5	2	1	369	306	206
ENSG00000253719.3	2	1	14864	9388	5667
ENSG00000253729.7	2	1	48050	18561	190087.85
ENSG00000253731.2	2	1	166.64	96.38	248.4
ENSG00000253738.1	2	1	1191	274	417
ENSG00000253741.1	2	1	51	30	30
ENSG00000253771.6	2	1	27	11	11
ENSG00000253797.2	2	1	3023.96	1520.67	981.42
ENSG00000253816.3	2	1	1203.76	979.37	1725.11
ENSG00000253831.1	2	1	26.09	18	9
ENSG00000253837.1	2	1	104	72	113
ENSG00000253841.1	2	1	27	13	20
ENSG00000253846.2	2	1	95.02	109.91	184.46
ENSG00000253861.1	2	1	1873.21	1509.06	1213.82
ENSG00000253873.5	2	1	157.96	168.59	159
ENSG00000253878.5	2	1	63	33	43
ENSG00000253882.6	2	1	1940.75	1192.21	623.64
ENSG00000253910.2	2	1	48.46	58.05	71.56
ENSG00000253953.2	2	1	49.78	50.75	53.48
ENSG00000253958.1	2	1	18	34	25
ENSG00000253981.5	2	1	200	205	206
ENSG00000253982.1	2	1	142	72	12
ENSG00000254004.6	2	1	2594	911	667
ENSG00000254038.1	2	1	20	36	45
ENSG00000254087.7	2	1	9378	7229	2246
ENSG00000254093.8	2	1	1344.6	1324	628
ENSG00000254101.6	2	1	140	23	30
ENSG00000254102.1	2	1	106	67	138
ENSG00000254122.2	2	1	39	45.59	143
ENSG00000254126.7	2	1	22	14.47	7
ENSG00000254154.8	2	1	85.13	28.4	184.22
ENSG00000254165.1	2	1	40	12	40
ENSG00000254166.2	2	1	1121	326	1291
ENSG00000254186.2	2	1	209	61	242
ENSG00000254206.5	2	1	408.15	385.99	1547.98
ENSG00000254226.5	2	1	53	11	70
ENSG00000254231.2	2	1	19	6	12
ENSG00000254319.5	2	1	300	266	92
ENSG00000254413.8	2	1	585.26	1605.41	6891.44
ENSG00000254415.3	2	1	161.87	130.87	64.23
ENSG00000254454.2	2	1	9	13.05	26.06
ENSG00000254469.7	2	1	190	205	184
ENSG00000254470.2	2	1	1211	2496	3546
ENSG00000254473.1	2	1	81	48	32
ENSG00000254505.9	2	1	3148.97	1921.53	609.7
ENSG00000254531.1	2	1	41	112	36
ENSG00000254536.1	2	1	37.13	45.18	76.89
ENSG00000254598.2	2	1	219.33	34.87	45.96
ENSG00000254614.2	2	1	84	95	74
ENSG00000254615.2	2	1	294	193	152
ENSG00000254634.4	2	1	224.15	82.45	380.98
ENSG00000254635.5	2	1	587.4	298.16	165.12
ENSG00000254681.6	2	1	203.94	353.51	2279.3
ENSG00000254682.1	2	1	1367	1345	211
ENSG00000254685.6	2	1	2163.7	512.69	490.09
ENSG00000254701.3	2	1	213	98.52	92.49
ENSG00000254726.2	2	1	860	1265	830
ENSG00000254772.9	2	1	172862.3	202112.34	26064.79
ENSG00000254783.1	2	1	195	182	100
ENSG00000254788.7	2	1	87.78	104.96	72.42
ENSG00000254837.2	2	1	131	59	35
ENSG00000254838.5	2	1	3427	1989	2379
ENSG00000254858.9	2	1	1175	2309	553
ENSG00000254859.1	2	1	28	15	47
ENSG00000254860.5	2	1	39	35	29
ENSG00000254870.5	2	1	12235.36	1641.48	1780.41
ENSG00000254876.5	2	1	180.47	62.49	321.68
ENSG00000254887.1	2	1	108	113	16
ENSG00000254896.1	2	1	12	6	27
ENSG00000254901.7	2	1	717.14	1015.32	1273.72
ENSG00000254910.1	2	1	17	14	15
ENSG00000254911.3	2	1	958	306	2666
ENSG00000254929.6	2	1	339.57	95.31	227.21
ENSG00000254979.5	2	1	323.94	282.92	278.43
ENSG00000254986.7	2	1	7454.09	10326.98	7312.55
ENSG00000254995.4	2	1	273.18	236.04	2974.6
ENSG00000254996.5	2	1	5406.56	2765.38	2607.79
ENSG00000254999.3	2	1	13867	8997	1652
ENSG00000255031.5	2	1	172.55	67	923.05
ENSG00000255036.6	2	1	104.01	65.87	254.89
ENSG00000255046.1	2	1	24	54	39
ENSG00000255062.1	2	1	44	42	17
ENSG00000255112.2	2	1	3254	2804	1084
ENSG00000255121.2	2	1	44	56	33
ENSG00000255135.3	2	1	466	389	54
ENSG00000255150.2	2	1	66	24	109
ENSG00000255152.8	2	1	591.3	809.26	3536.94
ENSG00000255153.1	2	1	16	28	20
ENSG00000255154.7	2	1	698.15	293.45	78.61
ENSG00000255182.2	2	1	19	15	296
ENSG00000255185.5	2	1	23.63	46.29	61.87
ENSG00000255198.4	2	1	78	48	42
ENSG00000255200.1	2	1	44.01	31	20
ENSG00000255234.5	2	1	20	11	26
ENSG00000255274.9	2	1	146	75	118
ENSG00000255282.6	2	1	201	115	140
ENSG00000255284.1	2	1	60	78	179
ENSG00000255292.8	2	1	17.9	7.3	13.16
ENSG00000255299.5	2	1	125	41	32
ENSG00000255302.4	2	1	14522	8111	3366
ENSG00000255310.2	2	1	539	127	565
ENSG00000255328.1	2	1	10	19	7
ENSG00000255330.9	2	1	33.24	11.57	28.43
ENSG00000255339.6	2	1	376.21	488.15	2789.16
ENSG00000255375.2	2	1	125	98	15
ENSG00000255389.1	2	1	66	28	68
ENSG00000255398.2	2	1	62.16	74.18	17.49
ENSG00000255423.1	2	1	375	132	341
ENSG00000255441.1	2	1	27	54	142
ENSG00000255449.1	2	1	23	10	25
ENSG00000255455.2	2	1	323	127	732
ENSG00000255458.5	2	1	16	28	16
ENSG00000255468.7	2	1	23	37	13
ENSG00000255508.7	2	1	632.02	1201.54	5018.7
ENSG00000255517.6	2	1	40	89	30
ENSG00000255529.8	2	1	6481.35	2587.91	748
ENSG00000255559.1	2	1	65	62	39
ENSG00000255561.6	2	1	1408	930.46	541
ENSG00000255624.3	2	1	236.02	74	114.02
ENSG00000255639.3	2	1	3817.94	728.2	983.22
ENSG00000255693.2	2	1	528	167	204
ENSG00000255710.2	2	1	141	94	143
ENSG00000255717.6	2	1	21945	9148	27707.6
ENSG00000255733.5	2	1	168	44	133
ENSG00000255750.5	2	1	49	23	7
ENSG00000255769.7	2	1	571.6	760.61	1110.3
ENSG00000255857.5	2	1	497	623	264
ENSG00000255893.1	2	1	234	42	431
ENSG00000255920.2	2	1	65	12	71
ENSG00000255966.1	2	1	49	34	43
ENSG00000255987.1	2	1	256	85	114
ENSG00000256028.2	2	1	431	659.39	4006.19
ENSG00000256043.2	2	1	1499	537	254
ENSG00000256053.7	2	1	842.78	713.11	138.26
ENSG00000256060.2	2	1	771.5	474.29	126.08
ENSG00000256073.3	2	1	213	362	148
ENSG00000256087.6	2	1	1066.64	539.07	614.11
ENSG00000256092.2	2	1	138	170	253
ENSG00000256116.1	2	1	18	26	19
ENSG00000256124.5	2	1	181	125	51
ENSG00000256206.2	2	1	26.66	16.41	30.51
ENSG00000256223.5	2	1	239	78.89	240
ENSG00000256229.7	2	1	179	93	40
ENSG00000256235.2	2	1	90	122	25
ENSG00000256262.1	2	1	144	126	41
ENSG00000256269.8	2	1	3723	5794	3052
ENSG00000256294.7	2	1	769	307	346
ENSG00000256338.2	2	1	181.08	13275.71	1741.26
ENSG00000256349.1	2	1	206.86	63.12	118.57
ENSG00000256436.1	2	1	54.56	11	79
ENSG00000256453.1	2	1	76	187	596
ENSG00000256514.1	2	1	1269.09	107.74	266.79
ENSG00000256525.6	2	1	1371	635	1002
ENSG00000256537.4	2	1	1803	1908	931
ENSG00000256538.1	2	1	27	11	21
ENSG00000256568.1	2	1	127	21	6
ENSG00000256581.1	2	1	31	24	28
ENSG00000256591.5	2	1	1447.81	528.15	689.38
ENSG00000256594.8	2	1	98.13	60.37	60.2
ENSG00000256628.3	2	1	114	210	143
ENSG00000256646.7	2	1	836.26	545.15	292.95
ENSG00000256663.1	2	1	371.24	245.37	544.38
ENSG00000256667.6	2	1	864	113	970
ENSG00000256683.6	2	1	863	395	272
ENSG00000256742.1	2	1	76	56	25
ENSG00000256771.3	2	1	599.18	215	177
ENSG00000256797.1	2	1	65	11	8
ENSG00000256806.5	2	1	119	134.07	113
ENSG00000256950.2	2	1	17.71	5.67	23.17
ENSG00000256966.6	2	1	93.55	67.43	51.96
ENSG00000256968.1	2	1	100.23	46.99	14.32
ENSG00000256988.1	2	1	28	17	18
ENSG00000257027.1	2	1	45	17	49
ENSG00000257086.1	2	1	61	58	234
ENSG00000257093.6	2	1	18548	10618.1	16410.21
ENSG00000257103.8	2	1	16114	10464	2669
ENSG00000257108.1	2	1	60	89	252
ENSG00000257122.5	2	1	1957.31	1409.82	2308.23
ENSG00000257135.5	2	1	69	77	51
ENSG00000257151.1	2	1	1068	128	1300
