gene_name	condition_A	condition_B	p.value_frac	p.value_total	gene_count_condition_A	pel_count_condition_A	gene_count_condition_B	pel_count_condition_B
5985	3	2	0.7235	0.007	3.71069338713584	-1.541864814950992	4.088003772420868	-1.6472818064947707
5986	2	1	0.57625	0.6665	-2.2397699022315694	0.32377249473687153	-2.550571387747018	0.17118406033375505
5986	3	1	0.8135	0.80675	-1.9541634445029072	0.8809454330895254	-2.550571387747018	0.17118406033375505
5986	3	2	0.77025	0.662	-1.9541634445029072	0.8809454330895254	-2.2397699022315694	0.32377249473687153
5987	2	1	0.50375	0.0025	3.5802309562990544	-0.36435401365803277	4.021645661546195	-0.3668590803725038
5987	3	1	1	0	3.019175070924435	0.33159743245066575	4.021645661546195	-0.3668590803725038
5987	3	2	0.9995	7.5e-4	3.019175070924435	0.33159743245066575	3.5802309562990544	-0.36435401365803277
5988	2	1	0.035	0.9965	6.434948357970887	-1.1194299095564522	5.991814298863234	-0.7895972186354325
5988	3	1	0.59875	0.64	6.046590719678846	-0.749459540962661	5.991814298863234	-0.7895972186354325
5988	3	2	0.98125	0.0075	6.046590719678846	-0.749459540962661	6.434948357970887	-1.1194299095564522
5989	2	1	0.58675	0	3.5976713046346216	-0.3177273372258803	4.240303124051934	-0.36420686987228124
5989	3	1	1	0	3.5415313766367738	0.3035446470047985	4.240303124051934	-0.36420686987228124
5989	3	2	0.99975	0.3635	3.5415313766367738	0.3035446470047985	3.5976713046346216	-0.3177273372258803
5990	2	1	0.896	0.0555	2.318855134252558	-0.4033200989892879	2.6014616359150984	-0.6636900220966624
5990	3	1	0.78075	0.731	2.709116906534716	-0.5007392702460183	2.6014616359150984	-0.6636900220966624
5990	3	2	0.32225	0.98525	2.709116906534716	-0.5007392702460183	2.318855134252558	-0.4033200989892879
5991	2	1	0.98875	0	2.191709917430676	-0.4137706396736427	3.6062037779277514	-0.8673261503544915
5991	3	1	0.9065	0	2.905392863779224	-0.6092892692397938	3.6062037779277514	-0.8673261503544915
5991	3	2	0.172	1	2.905392863779224	-0.6092892692397938	2.191709917430676	-0.4137706396736427
5992	2	1	0.04875	0	2.5676692004730635	-0.34900235284725956	3.3587848464939247	-0.01237793483383881
5992	3	1	0.0775	0.015	2.9908091030528308	-0.2855607001284499	3.3587848464939247	-0.01237793483383881
5992	3	2	0.61425	0.992	2.9908091030528308	-0.2855607001284499	2.5676692004730635	-0.34900235284725956
5993	2	1	0.04375	1	3.43153607295235	-1.3248931860399682	2.4925351667932603	-0.986785326681122
5993	3	1	0.63775	1	3.1573729805313553	-0.9131098986084187	2.4925351667932603	-0.986785326681122
5993	3	2	0.985	0.05075	3.1573729805313553	-0.9131098986084187	3.43153607295235	-1.3248931860399682
5994	2	1	1	0	5.681066463983946	0.1849494325629225	7.1452239292949695	-0.6078047402091793
5994	3	1	1	0	5.355119954889581	1.322035527524845	7.1452239292949695	-0.6078047402091793
5994	3	2	1	0.03375	5.355119954889581	1.322035527524845	5.681066463983946	0.1849494325629225
5995	2	1	0.1205	0.961	4.065145818962226	-0.8785098200588606	3.7871011204291314	-0.655559952151588
5995	3	1	1	0.007	3.36722997648	0.21049379264219897	3.7871011204291314	-0.655559952151588
5995	3	2	1	0	3.36722997648	0.21049379264219897	4.065145818962226	-0.8785098200588606
5996	2	1	0.09375	0.87275	3.069150254921108	-0.21993820965539318	2.8706496780519455	0.050115896176787716
5996	3	1	0.81	0.20775	2.7199662387426473	0.23508435048858295	2.8706496780519455	0.050115896176787716
5996	3	2	0.98475	0.02975	2.7199662387426473	0.23508435048858295	3.069150254921108	-0.21993820965539318
5997	2	1	0.0675	0.2945	1.1712857802037842	0.20228837789264326	1.2938737846787767	0.5819338087706345
5997	3	1	0.01025	0.83975	1.5097135850390635	-0.011471745651911575	1.2938737846787767	0.5819338087706345
5997	3	2	0.195	0.9475	1.5097135850390635	-0.011471745651911575	1.1712857802037842	0.20228837789264326
5998	2	1	0.677	0.99975	3.1923693178084864	0.18221182285571585	2.584306743893034	0.09106139792420931
5998	3	1	0.999	0.24025	2.453249561612907	0.7931091469568057	2.584306743893034	0.09106139792420931
5998	3	2	0.9975	0	2.453249561612907	0.7931091469568057	3.1923693178084864	0.18221182285571585
5999	2	1	0.72125	1	3.2865588729875634	-0.44323557639542466	2.2442501628760256	-0.5774842256233077
5999	3	1	1	0.244	2.1083870815604726	0.3866919653515166	2.2442501628760256	-0.5774842256233077
5999	3	2	0.99975	0	2.1083870815604726	0.3866919653515166	3.2865588729875634	-0.44323557639542466
6000	2	1	0.56375	1	2.47460292202961	-0.5090320425648474	1.398979200003232	-0.5456386389695648
6000	3	1	0.99975	0.242	1.2482026469997876	0.4762375773047359	1.398979200003232	-0.5456386389695648
6000	3	2	1	0	1.2482026469997876	0.4762375773047359	2.47460292202961	-0.5090320425648474
6001	2	1	0.96575	5e-4	3.1614617354718266	0.7162490608380607	3.768555973417767	0.35893999135569643
6001	3	1	1	0	2.6760181025824146	1.170305416770978	3.768555973417767	0.35893999135569643
6001	3	2	0.979	0.00775	2.6760181025824146	1.170305416770978	3.1614617354718266	0.7162490608380607
6002	2	1	0.32425	0.95075	3.5488020204744926	-0.3573777072531248	3.2758033427322317	-0.27133269293888407
6002	3	1	0.98925	0.313	3.1835415383634134	0.21804406026120335	3.2758033427322317	-0.27133269293888407
6002	3	2	0.99625	0.01875	3.1835415383634134	0.21804406026120335	3.5488020204744926	-0.3573777072531248
6003	2	1	1	7.5e-4	3.230280321097502	0.39744100543613836	3.844506202910223	-0.2768662897530784
6003	3	1	1	0	3.0685382017883023	0.7986401134318702	3.844506202910223	-0.2768662897530784
6003	3	2	0.97025	0.20375	3.0685382017883023	0.7986401134318702	3.230280321097502	0.39744100543613836
6004	2	1	0	1	5.086259982431713	-2.0305974857888653	3.3643133132504697	-1.37725581133059
6004	3	1	0.21975	1	4.116105771920214	-1.522833397321567	3.3643133132504697	-1.37725581133059
6004	3	2	0.99875	0	4.116105771920214	-1.522833397321567	5.086259982431713	-2.0305974857888653
6005	2	1	0.62375	1	2.53780711718191	-0.7447628664454566	1.5852448751745711	-0.8181280657316505
6005	3	1	0.781	0.9755	1.9698596625916995	-0.6361637598644704	1.5852448751745711	-0.8181280657316505
6005	3	2	0.70075	2.5e-4	1.9698596625916995	-0.6361637598644704	2.53780711718191	-0.7447628664454566
6006	2	1	0.994	0.00175	2.896379383628555	0.33988744503487767	3.429711127300376	-0.16349255680744706
6006	3	1	1	0	2.574956464210526	0.9174693625293392	3.429711127300376	-0.16349255680744706
6006	3	2	0.99775	0.04725	2.574956464210526	0.9174693625293392	2.896379383628555	0.33988744503487767
6007	2	1	0.208	0.53375	3.3545765701703334	-1.6275963672103981	3.338217716673908	-1.4692080416717566
6007	3	1	0.99625	0.61075	3.3817658657734686	-0.9661281621883185	3.338217716673908	-1.4692080416717566
6007	3	2	0.99925	0.57225	3.3817658657734686	-0.9661281621883185	3.3545765701703334	-1.6275963672103981
6008	2	1	0.9975	0	2.6665450895875313	0.7048876776484665	3.4771652316846375	0.15628569093135164
6008	3	1	1	0	2.3082696471022626	1.1582335769364591	3.4771652316846375	0.15628569093135164
6008	3	2	0.98075	0.0365	2.3082696471022626	1.1582335769364591	2.6665450895875313	0.7048876776484665
6009	2	1	0.99875	0	2.3472615651140334	0.026767246744263506	3.56357904982705	-0.5637944001789155
6009	3	1	0.998	0.0085	3.1798207635597153	-0.022571079468229505	3.56357904982705	-0.5637944001789155
6009	3	2	0.4035	1	3.1798207635597153	-0.022571079468229505	2.3472615651140334	0.026767246744263506
6010	2	1	0.398	0.0035	3.9486751705143295	-0.20443650332615299	4.430135090645788	-0.15913404081304203
6010	3	1	0.98575	2.5e-4	3.831054109761159	0.25970583221646937	4.430135090645788	-0.15913404081304203
6010	3	2	0.991	0.25225	3.831054109761159	0.25970583221646937	3.9486751705143295	-0.20443650332615299
6011	2	1	0.07625	1	3.301515549650881	0.024599279943916134	2.45885509497639	0.3032181430284548
6011	3	1	0.158	1	3.1431872786736097	0.10803208442997142	2.45885509497639	0.3032181430284548
6011	3	2	0.65025	0.1815	3.1431872786736097	0.10803208442997142	3.301515549650881	0.024599279943916134
6012	2	1	0.38125	2.5e-4	3.946438250802994	-1.7313273411022276	4.469904783911438	-1.6732075792992656
6012	3	1	0.0845	0.438	4.444246063345416	-1.9180991568355321	4.469904783911438	-1.6732075792992656
6012	3	2	0.15125	0.99975	4.444246063345416	-1.9180991568355321	3.946438250802994	-1.7313273411022276
6013	2	1	0.97325	0.053	4.006395694901072	-0.2535155594292231	4.275214343913157	-0.6199497094459603
6013	3	1	1	0	3.598541448306916	0.5925787025214604	4.275214343913157	-0.6199497094459603
6013	3	2	1	0.0085	3.598541448306916	0.5925787025214604	4.006395694901072	-0.2535155594292231
6014	2	1	0.997	0.0085	3.1704404506873765	0.056491737006527494	3.6013065283303747	-0.48116101834252956
6014	3	1	1	0.01475	3.2080511235799545	0.3570783426970936	3.6013065283303747	-0.48116101834252956
6014	3	2	0.92625	0.5785	3.2080511235799545	0.3570783426970936	3.1704404506873765	0.056491737006527494
6015	2	1	0.281	0.56125	4.1524223297457254	-1.117869056076449	4.126310492957058	-1.0167071499834095
6015	3	1	0.99925	0.31725	4.052749187414095	-0.43456417909991074	4.126310492957058	-1.0167071499834095
6015	3	2	1	0.263	4.052749187414095	-0.43456417909991074	4.1524223297457254	-1.117869056076449
6016	2	1	0.66425	0.252	-1.3067259607124717	-0.20093295173162617	-1.0070461956856502	-0.4736927137701125
6016	3	1	0.979	0.297	-1.2555895103955252	0.756727467883041	-1.0070461956856502	-0.4736927137701125
6016	3	2	0.9355	0.538	-1.2555895103955252	0.756727467883041	-1.3067259607124717	-0.20093295173162617
6017	2	1	0.90575	0	3.1966867923611604	-0.06926363976073258	5.302800795531107	-0.30548590480664173
6017	3	1	0.36775	0.00525	4.914583722608217	-0.3666203441063932	5.302800795531107	-0.30548590480664173
6017	3	2	0.05175	1	4.914583722608217	-0.3666203441063932	3.1966867923611604	-0.06926363976073258
6018	2	1	0.95	0.3565	1.708716066254539	-0.7806597931385494	1.7785844084703322	-1.202236395071128
6018	3	1	0.31475	0.88875	1.996614050296522	-1.323706718253751	1.7785844084703322	-1.202236395071128
6018	3	2	0.012	0.937	1.996614050296522	-1.323706718253751	1.708716066254539	-0.7806597931385494
6019	2	1	0.3545	0	4.282495026509615	-0.625922448645349	4.863810804912179	-0.5583402431636734
6019	3	1	1	0	3.8473892336788804	0.3571867673346193	4.863810804912179	-0.5583402431636734
6019	3	2	1	0.006	3.8473892336788804	0.3571867673346193	4.282495026509615	-0.625922448645349
6020	2	1	0.9135	0.001	-0.4836268032767335	-0.509254321543138	0.45023914750816263	-1.11096581413905
6020	3	1	0.90675	0.01025	-0.2128470626416134	-0.5464423829748795	0.45023914750816263	-1.11096581413905
6020	3	2	0.46325	0.80925	-0.2128470626416134	-0.5464423829748795	-0.4836268032767335	-0.509254321543138
6021	2	1	0	1	4.133223909009479	-2.011996819310438	0.6415007144307716	-0.6449780099183107
6021	3	1	0.29525	1	1.7787169612591138	-0.7997054161769108	0.6415007144307716	-0.6449780099183107
6021	3	2	1	0	1.7787169612591138	-0.7997054161769108	4.133223909009479	-2.011996819310438
6022	2	1	0.73525	0.9975	-1.074276729433136	-0.5345165843397326	-2.480908555785186	-1.02171181842915
6022	3	1	0.41625	0.99925	-0.8785939588444054	-1.1790230891165652	-2.480908555785186	-1.02171181842915
6022	3	2	0.13525	0.688	-0.8785939588444054	-1.1790230891165652	-1.074276729433136	-0.5345165843397326
6023	2	1	0.06175	0.1275	3.4374615329797824	-0.7761769096460793	3.621824969086897	-0.4719857770062852
6023	3	1	0.04225	0.201	3.4818115136140735	-0.82363291367153	3.621824969086897	-0.4719857770062852
6023	3	2	0.4055	0.59925	3.4818115136140735	-0.82363291367153	3.4374615329797824	-0.7761769096460793
6024	2	1	0.02525	1	2.9419532052676196	-1.8988369093766315	1.460550139024595	-1.383332921036321
6024	3	1	0.00425	1	2.224873195349474	-2.1239907932006945	1.460550139024595	-1.383332921036321
6024	3	2	0.173	0	2.224873195349474	-2.1239907932006945	2.9419532052676196	-1.8988369093766315
6025	2	1	0.213	0.14775	0.8906883063597104	0.08319003854424764	1.1216144197194464	0.29266961870164165
6025	3	1	0.799	0.15625	0.8732934754470515	0.5363210984903617	1.1216144197194464	0.29266961870164165
6025	3	2	0.939	0.47425	0.8732934754470515	0.5363210984903617	0.8906883063597104	0.08319003854424764
6026	2	1	0.6365	0.02425	4.462909451209619	-0.604884002235746	4.7706093122918185	-0.6673854138930652
6026	3	1	1	0	4.119700672054334	0.17733020635110747	4.7706093122918185	-0.6673854138930652
6026	3	2	1	0.02075	4.119700672054334	0.17733020635110747	4.462909451209619	-0.604884002235746
6027	2	1	0.0125	0.998	3.3136502127835272	-1.4489492716353363	2.8120168229377267	-1.0064679606030325
6027	3	1	0.9345	0.1015	2.5951481451298033	-0.6836779049617434	2.8120168229377267	-1.0064679606030325
6027	3	2	0.99975	0	2.5951481451298033	-0.6836779049617434	3.3136502127835272	-1.4489492716353363
6028	2	1	0.745	0.00625	1.4414930021368875	-0.42500614678454113	1.9323407114663664	-0.5898029056929683
6028	3	1	1	0	1.099662393795835	0.6008832963207444	1.9323407114663664	-0.5898029056929683
6028	3	2	1	0.064	1.099662393795835	0.6008832963207444	1.4414930021368875	-0.42500614678454113
6029	2	1	0.94075	0	2.7120978276421956	-0.2440916518402731	3.3973265294562838	-0.5425259010781025
6029	3	1	1	0	2.5645805282115157	0.4689985495336158	3.3973265294562838	-0.5425259010781025
6029	3	2	0.9995	0.20825	2.5645805282115157	0.4689985495336158	2.7120978276421956	-0.2440916518402731
6030	2	1	0.77125	0.10575	2.7767615928217158	0.190813562204179	2.995385034926672	0.041982744415814136
6030	3	1	1	2.5e-4	2.2365194115435836	0.9271662586094467	2.995385034926672	0.041982744415814136
6030	3	2	1	0.001	2.2365194115435836	0.9271662586094467	2.7767615928217158	0.190813562204179
6031	2	1	0.88875	0.006	5.013550303133321	-0.4404031516260677	5.432801129457494	-0.6679781569524688
6031	3	1	1	0	4.389794674428787	0.7571043657147639	5.432801129457494	-0.6679781569524688
6031	3	2	1	5e-4	4.389794674428787	0.7571043657147639	5.013550303133321	-0.4404031516260677
6032	2	1	0.05975	1	4.69354393047313	-1.625010928986359	3.580100191487719	-1.3406642439669216
6032	3	1	0.85175	0.91575	3.794310268716515	-1.1500588253999016	3.580100191487719	-1.3406642439669216
6032	3	2	0.99525	0	3.794310268716515	-1.1500588253999016	4.69354393047313	-1.625010928986359
6033	2	1	0.79275	0	0.39949913652055413	-0.8834930035374977	1.6013546752495884	-1.1382188579186172
6033	3	1	0.0555	0.74375	1.7246868772885893	-1.577272383475644	1.6013546752495884	-1.1382188579186172
6033	3	2	0.01475	1	1.7246868772885893	-1.577272383475644	0.39949913652055413	-0.8834930035374977
6034	2	1	0.393	0	0.9934496425163215	-0.3628994410610424	2.378606418523729	-0.2956121361678221
6034	3	1	0.00375	0.086	2.1335411481350888	-0.8766248977611923	2.378606418523729	-0.2956121361678221
6034	3	2	0.01925	1	2.1335411481350888	-0.8766248977611923	0.9934496425163215	-0.3628994410610424
6035	2	1	0.5675	0.10625	3.3768159401603732	-1.609004223489308	3.561052982235122	-1.6399863002797481
6035	3	1	0.6225	0.84775	3.720126013101237	-1.5781581580262545	3.561052982235122	-1.6399863002797481
6035	3	2	0.56875	0.98775	3.720126013101237	-1.5781581580262545	3.3768159401603732	-1.609004223489308
6036	2	1	0.59875	0.08775	-1.3077377878259862	0.36296260695663873	-0.7025725275841175	0.220937992527574
6036	3	1	0.69725	0.98625	0.07573986392909375	0.45590765640643865	-0.7025725275841175	0.220937992527574
6036	3	2	0.57975	1	0.07573986392909375	0.45590765640643865	-1.3077377878259862	0.36296260695663873
6037	2	1	0.828	0.358	0.23347288250615653	0.44609332759648324	0.32676426737729847	0.15607708076088445
6037	3	1	0.9905	0.99675	1.0284203219407795	0.8556402525484408	0.32676426737729847	0.15607708076088445
6037	3	2	0.91075	0.99725	1.0284203219407795	0.8556402525484408	0.23347288250615653	0.44609332759648324
6038	2	1	0.95775	1	2.7601079446676837	0.2927147385621126	1.9658258443561993	-0.08370481804483115
6038	3	1	0.99875	0.846	2.168933070690846	0.6502328001090529	1.9658258443561993	-0.08370481804483115
6038	3	2	0.94375	0.00175	2.168933070690846	0.6502328001090529	2.7601079446676837	0.2927147385621126
6039	2	1	1	0.9265	4.588996284093623	-0.25624490037449765	4.360732487895252	-0.975647475218081
6039	3	1	1	0	3.3734111246801586	0.8949544342006364	4.360732487895252	-0.975647475218081
6039	3	2	1	0	3.3734111246801586	0.8949544342006364	4.588996284093623	-0.25624490037449765
6040	2	1	0.94975	0	3.89052184803574	0.31090667148557044	4.525937194581134	0.0017951763546475389
6040	3	1	0.97	0	3.938670321810325	0.3500875656006132	4.525937194581134	0.0017951763546475389
6040	3	2	0.5755	0.6095	3.938670321810325	0.3500875656006132	3.89052184803574	0.31090667148557044
6041	2	1	0.91325	0.00325	-0.10662749789588313	0.2211861075693748	0.7059127008842763	-0.2658290717810632
6041	3	1	0.77675	0.0345	0.2252161361324101	-0.012419637793431939	0.7059127008842763	-0.2658290717810632
6041	3	2	0.26725	0.84875	0.2252161361324101	-0.012419637793431939	-0.10662749789588313	0.2211861075693748
6042	2	1	0.015	0.97125	4.408453954368847	-1.994011155620742	4.137661469286238	-1.6167287038655749
6042	3	1	0.22475	0.95175	4.389234639423388	-1.7479260188228922	4.137661469286238	-1.6167287038655749
6042	3	2	0.911	0.449	4.389234639423388	-1.7479260188228922	4.408453954368847	-1.994011155620742
6043	2	1	0.20325	0	3.9881483988092477	-0.08800939759627416	5.596954144081926	0.06363799658608674
6043	3	1	0.998	0	4.227604809461941	0.6313456389579316	5.596954144081926	0.06363799658608674
6043	3	2	1	0.91675	4.227604809461941	0.6313456389579316	3.9881483988092477	-0.08800939759627416
6044	2	1	0.39575	0.0225	4.198278549904364	-1.2386258584594283	4.513076770562995	-1.1880193469459641
6044	3	1	0.999	0.108	4.317471457807159	-0.6205086676896963	4.513076770562995	-1.1880193469459641
6044	3	2	0.9995	0.7795	4.317471457807159	-0.6205086676896963	4.198278549904364	-1.2386258584594283
6045	2	1	0.3585	0.465	2.3987416760522517	-0.8979935600327847	2.412010896303982	-0.8184817055808837
6045	3	1	0.96175	7.5e-4	1.837639540681392	-0.4104668907979974	2.412010896303982	-0.8184817055808837
6045	3	2	0.98325	0.002	1.837639540681392	-0.4104668907979974	2.3987416760522517	-0.8979935600327847
6046	2	1	0.04175	0	4.5997595546853525	-1.412423952333301	5.277171122512989	-1.100357516185091
6046	3	1	0.12625	0.2505	5.175829466059039	-1.3042438743143334	5.277171122512989	-1.100357516185091
6046	3	2	0.7315	0.99975	5.175829466059039	-1.3042438743143334	4.5997595546853525	-1.412423952333301
6047	2	1	1	0	2.2845007809883113	-1.2870814993607622	4.6647214479770565	-2.1337215282956263
6047	3	1	0.23225	0.04025	4.414201572885087	-2.2588889009180955	4.6647214479770565	-2.1337215282956263
6047	3	2	0	1	4.414201572885087	-2.2588889009180955	2.2845007809883113	-1.2870814993607622
6048	2	1	0.999	0	2.650950509731344	-0.6216533493425437	4.804633493763727	-1.2345746678325686
6048	3	1	0.9855	0	4.205423282525128	-0.8377351559876023	4.804633493763727	-1.2345746678325686
6048	3	2	0.139	1	4.205423282525128	-0.8377351559876023	2.650950509731344	-0.6216533493425437
6049	2	1	0.0275	0.87725	2.7236795926892183	-1.8847178873754844	2.54172092980481	-1.455118240167106
6049	3	1	0.54325	0.97825	2.859877781775174	-1.4333771550226686	2.54172092980481	-1.455118240167106
6049	3	2	0.9815	0.79675	2.859877781775174	-1.4333771550226686	2.7236795926892183	-1.8847178873754844
6050	2	1	0.1655	0.45425	4.040556196825651	-0.48367425971247624	4.060111056599157	-0.3078212181605408
6050	3	1	0.99025	0.0655	3.808293135815541	0.14042489562240132	4.060111056599157	-0.3078212181605408
6050	3	2	0.99975	0.08525	3.808293135815541	0.14042489562240132	4.040556196825651	-0.48367425971247624
6051	2	1	0.71425	0.44475	2.6833857908830536	-0.7729378574904529	2.70698904100266	-0.890241770147149
6051	3	1	0.963	0.625	2.76054923634282	-0.5097873833791038	2.70698904100266	-0.890241770147149
6051	3	2	0.8995	0.6765	2.76054923634282	-0.5097873833791038	2.6833857908830536	-0.7729378574904529
6052	2	1	0.945	0	2.679535451306743	0.3357478243552817	3.563495608481375	0.013499473341436627
6052	3	1	1	0	2.6539955699211166	0.9361073927502465	3.563495608481375	0.013499473341436627
6052	3	2	0.99675	0.44575	2.6539955699211166	0.9361073927502465	2.679535451306743	0.3357478243552817
6053	2	1	0.642	0	4.932816872447277	-0.6135614883204111	5.864227595067131	-0.6822177822358078
6053	3	1	1	0	4.6148958113521505	0.6461008161577876	5.864227595067131	-0.6822177822358078
6053	3	2	1	0.0335	4.6148958113521505	0.6461008161577876	4.932816872447277	-0.6135614883204111
6054	2	1	0.418	0.55725	4.869477811694287	-1.9626978882279418	4.8480142246446825	-1.9299495889855645
6054	3	1	0.179	0.91675	5.0499391399149465	-2.0897020934093042	4.8480142246446825	-1.9299495889855645
6054	3	2	0.218	0.908	5.0499391399149465	-2.0897020934093042	4.869477811694287	-1.9626978882279418
6055	2	1	0.47675	1	3.121286153829597	-0.6755564966170299	2.246779243107431	-0.6615358230565013
6055	3	1	0.428	0.946	2.5326612456250768	-0.7007872866544421	2.246779243107431	-0.6615358230565013
6055	3	2	0.45325	2.5e-4	2.5326612456250768	-0.7007872866544421	3.121286153829597	-0.6755564966170299
6056	2	1	1	0	5.030489785199094	-1.1579466144908912	6.248897327559153	-2.493692272470097
6056	3	1	0.68725	0.38225	6.209641682003106	-2.407354283018682	6.248897327559153	-2.493692272470097
6056	3	2	0	1	6.209641682003106	-2.407354283018682	5.030489785199094	-1.1579466144908912
6057	2	1	0.98675	0.0565	4.877059900947816	0.6688545832965396	5.148718550813291	0.27111093208477804
6057	3	1	1	0	4.405133555683005	1.2964297339726754	5.148718550813291	0.27111093208477804
6057	3	2	0.99975	0.0035	4.405133555683005	1.2964297339726754	4.877059900947816	0.6688545832965396
6058	2	1	0.99075	0.99625	3.5606768066068666	0.60223892864893	3.0958493011897854	0.1318048471211818
6058	3	1	1	0.27475	2.981752316631905	1.1793871864060443	3.0958493011897854	0.1318048471211818
6058	3	2	0.997	5e-4	2.981752316631905	1.1793871864060443	3.5606768066068666	0.60223892864893
6059	2	1	0.122	1	2.2535407234748437	-0.09159937709896301	0.4221301167033906	0.22264135584313632
6059	3	1	0.5345	1	2.4757943340221837	0.2496317166561453	0.4221301167033906	0.22264135584313632
6059	3	2	0.94425	0.88875	2.4757943340221837	0.2496317166561453	2.2535407234748437	-0.09159937709896301
6060	2	1	0.8215	0.90475	3.9660596752415174	0.1744519407680887	3.738118553011076	0.0030524335114124053
6060	3	1	0.9725	0.114	3.525677845762636	0.3748502815355025	3.738118553011076	0.0030524335114124053
6060	3	2	0.84825	0.00525	3.525677845762636	0.3748502815355025	3.9660596752415174	0.1744519407680887
6061	2	1	0.01	1	5.449447826554998	-2.893700112333661	4.926838058003068	-2.4921544111673675
6061	3	1	0.227	0.9995	5.407875034230791	-2.624341554146432	4.926838058003068	-2.4921544111673675
6061	3	2	0.94725	0.3855	5.407875034230791	-2.624341554146432	5.449447826554998	-2.893700112333661
6062	2	1	0.07125	0	5.002331338542184	-0.7997808227345965	6.22587851639806	-0.5311351316525023
6062	3	1	0.25175	0.02625	5.916632961124446	-0.6537161948973456	6.22587851639806	-0.5311351316525023
6062	3	2	0.796	1	5.916632961124446	-0.6537161948973456	5.002331338542184	-0.7997808227345965
6063	2	1	0.911	0	1.5788248343741076	-0.20238483907631108	2.8933804452299894	-0.4961905049975308
6063	3	1	1	0	1.8992252785997303	0.368107007840917	2.8933804452299894	-0.4961905049975308
6063	3	2	0.99375	0.93875	1.8992252785997303	0.368107007840917	1.5788248343741076	-0.20238483907631108
6064	2	1	0.25025	0.176	3.4786319329960262	-1.003929787580597	3.628850821453784	-0.8802642769895208
6064	3	1	0.73	0.193	3.4902910569952534	-0.7665955520595722	3.628850821453784	-0.8802642769895208
6064	3	2	0.90225	0.52125	3.4902910569952534	-0.7665955520595722	3.4786319329960262	-1.003929787580597
6065	2	1	0.24875	0.866	0.34617546979226776	-0.8276174997130817	0.06927570333083335	-0.5736622146752032
6065	3	1	0.807	0.99925	0.8698791152449422	-0.2656557273255262	0.06927570333083335	-0.5736622146752032
6065	3	2	0.955	0.9855	0.8698791152449422	-0.2656557273255262	0.34617546979226776	-0.8276174997130817
6066	2	1	0.8645	1	2.051105220209404	0.7015478525063361	1.048543041866222	0.43636514191509573
6066	3	1	0.1505	1	2.7980498721833085	0.2002222764357812	1.048543041866222	0.43636514191509573
6066	3	2	0.009	0.99975	2.7980498721833085	0.2002222764357812	2.051105220209404	0.7015478525063361
6067	2	1	1	0	6.540335612413022	1.1207341772319461	8.23726225881174	-0.07023779866053134
6067	3	1	1	0	5.924837598711296	2.0690535214151273	8.23726225881174	-0.07023779866053134
6067	3	2	1	2.5e-4	5.924837598711296	2.0690535214151273	6.540335612413022	1.1207341772319461
6068	2	1	0.707	0.9015	4.870429660865145	-1.3223087215310354	4.674807464104433	-1.4189265337706725
6068	3	1	0.99975	0.6645	4.740290272923081	-0.8059682338521719	4.674807464104433	-1.4189265337706725
6068	3	2	0.9985	0.20325	4.740290272923081	-0.8059682338521719	4.870429660865145	-1.3223087215310354
6069	2	1	0.8685	0.0345	2.780778848714511	-0.42263875717683375	3.077886786221209	-0.6506478500812184
6069	3	1	0.996	0.73575	3.1804277799976832	-0.12559145928160204	3.077886786221209	-0.6506478500812184
6069	3	2	0.93	0.98875	3.1804277799976832	-0.12559145928160204	2.780778848714511	-0.42263875717683375
6070	2	1	0.89	0.0485	3.484474806956779	-1.4312253237153933	3.7216426231064803	-1.6665892628279886
6070	3	1	0.64575	0.60675	3.7682271799441107	-1.593237090580186	3.7216426231064803	-1.6665892628279886
6070	3	2	0.1995	0.974	3.7682271799441107	-1.593237090580186	3.484474806956779	-1.4312253237153933
6071	2	1	0.11425	0	4.54990633442581	-1.5996498526461982	5.118837113000027	-1.3908439294077832
6071	3	1	0.589	0.26575	5.023149861261345	-1.3521632649769906	5.118837113000027	-1.3908439294077832
6071	3	2	0.91875	0.99875	5.023149861261345	-1.3521632649769906	4.54990633442581	-1.5996498526461982
6072	2	1	0.47025	0.9885	3.0084457190098597	-0.3637495032140069	2.604490080751931	-0.3499005787980727
6072	3	1	0.9975	0.91375	2.8436243451297907	0.2105941833213053	2.604490080751931	-0.3499005787980727
6072	3	2	0.9985	0.175	2.8436243451297907	0.2105941833213053	3.0084457190098597	-0.3637495032140069
6073	2	1	1	0	4.4088773584735605	-0.5483302636136247	5.013515903762963	-1.897858403923047
6073	3	1	1	0.55	5.032684319863229	-0.8117847611775886	5.013515903762963	-1.897858403923047
6073	3	2	0.07425	1	5.032684319863229	-0.8117847611775886	4.4088773584735605	-0.5483302636136247
6074	2	1	0.82375	1	-0.12527028503978377	0.4749029297550904	-2.6947677970902566	-0.1772999703259317
6074	3	1	0.86025	1	-0.19400969194503698	0.5905709299916039	-2.6947677970902566	-0.1772999703259317
6074	3	2	0.617	0.4145	-0.19400969194503698	0.5905709299916039	-0.12527028503978377	0.4749029297550904
6075	2	1	0.98725	1	5.679330566095924	-0.2550841664605128	3.8201075766429766	-0.6787028297858779
6075	3	1	1	1	5.263147485610029	0.4390109769655515	3.8201075766429766	-0.6787028297858779
6075	3	2	0.99975	0.01025	5.263147485610029	0.4390109769655515	5.679330566095924	-0.2550841664605128
6076	2	1	0.002	1	9.854643637957063	-1.460839870990636	6.506179806993094	-0.9913757229331885
