gene_name	condition	variable	median
2	379	sup_latent	409.8373728877142
2	379	pel_latent	320.011513806979
2	380	sup_latent	355.7560983007904
2	380	pel_latent	275.403958301908
2	381	sup_latent	752.8566554790963
2	381	pel_latent	101.23654210336782
2	382	sup_latent	765.8487397295318
2	382	pel_latent	92.67171582049488
2	383	sup_latent	325.65856326931055
2	383	pel_latent	350.70990196563207
2	384	sup_latent	127.26166580682508
2	384	pel_latent	42.73352496883808
2	385	sup_latent	0.2053049258870016
2	385	pel_latent	0.04852987156442702
2	386	sup_latent	30429.14200256971
2	386	pel_latent	1359.20412464668
2	387	sup_latent	787.5963699824372
2	387	pel_latent	581.4756784249289
2	388	sup_latent	4.153982788767409
2	388	pel_latent	3.6831810349703873
2	389	sup_latent	788.2621985649654
2	389	pel_latent	623.5620631350175
2	390	sup_latent	643.7371964570125
2	390	pel_latent	148.61530122817754
2	391	sup_latent	70.13877781737119
2	391	pel_latent	31.33478543933313
2	392	sup_latent	2924.5092442240352
2	392	pel_latent	591.0054411949714
2	393	sup_latent	133.8818125103835
2	393	pel_latent	47.77875068897612
2	394	sup_latent	70.27572994187021
2	394	pel_latent	68.79364724607777
2	395	sup_latent	138.65190031327992
2	395	pel_latent	10.961024800544635
2	396	sup_latent	2.1834665825818096
2	396	pel_latent	2.8714709406233787
2	397	sup_latent	445.72478485846386
2	397	pel_latent	250.22713357494786
2	398	sup_latent	655.9899221103088
2	398	pel_latent	45.68346224648414
2	399	sup_latent	320.59456597974656
2	399	pel_latent	17.778313796181635
2	400	sup_latent	145.1711200061967
2	400	pel_latent	118.69106170693439
2	401	sup_latent	6.354867597757536
2	401	pel_latent	4.275402170940838
2	402	sup_latent	2549.8863732045547
2	402	pel_latent	2090.215868103661
2	403	sup_latent	3128.7002133676688
2	403	pel_latent	1431.9642158633224
2	404	sup_latent	16.397711301128503
2	404	pel_latent	7.215552512686487
2	405	sup_latent	293.45078211833595
2	405	pel_latent	184.54671809060528
2	406	sup_latent	28297.231887902853
2	406	pel_latent	1220.0736704459691
2	407	sup_latent	89.12447197604669
2	407	pel_latent	17.545616468381134
2	408	sup_latent	91.25852804900242
2	408	pel_latent	9.073491200842529
2	409	sup_latent	3746.185420356099
2	409	pel_latent	1717.4635059864077
2	410	sup_latent	0.2055743536298703
2	410	pel_latent	0.05101133711631379
2	411	sup_latent	617.521685070865
2	411	pel_latent	38.676090166929484
2	412	sup_latent	155.12347516782376
2	412	pel_latent	77.60971404056644
2	413	sup_latent	2.1158702221207806
2	413	pel_latent	0.54741119548556
2	414	sup_latent	329.48772377373507
2	414	pel_latent	230.20941346070066
2	415	sup_latent	16340.186900894132
2	415	pel_latent	2624.137786561682
2	416	sup_latent	5.356305330698664
2	416	pel_latent	2.3609140083940106
2	417	sup_latent	128.43025402091644
2	417	pel_latent	4.904346089230751
2	418	sup_latent	9287.194193781237
2	418	pel_latent	1346.623060408072
2	419	sup_latent	132.3956977723311
2	419	pel_latent	22.37881617906181
2	420	sup_latent	560.9163059337017
2	420	pel_latent	41.51464615998472
2	421	sup_latent	154.21011521501026
2	421	pel_latent	33.31563704039667
2	422	sup_latent	0.1982772287379148
2	422	pel_latent	0.0493212589328242
2	423	sup_latent	233.48006875497654
2	423	pel_latent	107.37506803099122
2	424	sup_latent	160.49558229452032
2	424	pel_latent	98.69350597498126
2	425	sup_latent	348.6918727780467
2	425	pel_latent	439.18075028524515
2	426	sup_latent	1.7940750861700416
2	426	pel_latent	0.7911455883572598
2	427	sup_latent	53.21304828229766
2	427	pel_latent	15.769752236014186
2	428	sup_latent	141.1749620409716
2	428	pel_latent	287.9553720197015
2	429	sup_latent	980.805081635663
2	429	pel_latent	30.21514558919818
2	430	sup_latent	101.44446874496657
2	430	pel_latent	16.360503162129422
2	431	sup_latent	926.2259830469873
2	431	pel_latent	327.03518662762104
2	432	sup_latent	346.69257913616286
2	432	pel_latent	835.7653623429474
2	433	sup_latent	139.8327366897816
2	433	pel_latent	28.113019883325325
2	434	sup_latent	0.21122360122150757
2	434	pel_latent	0.04961105996098361
2	435	sup_latent	943.0417478403681
2	435	pel_latent	213.1392232186323
2	436	sup_latent	3101.927064512168
2	436	pel_latent	306.7080152046342
2	437	sup_latent	4.376146656489192
2	437	pel_latent	0.6058470784028316
2	438	sup_latent	682.602812015404
2	438	pel_latent	109.44679068631494
2	439	sup_latent	261.29675966993386
2	439	pel_latent	43.43287894341063
2	440	sup_latent	320.9773187772928
2	440	pel_latent	87.76242755464445
2	441	sup_latent	57.916253103678244
2	441	pel_latent	23.95379251240107
2	442	sup_latent	1740.8015110974438
2	442	pel_latent	131.7003654807217
2	443	sup_latent	711.477277028946
2	443	pel_latent	379.29346169097005
2	444	sup_latent	1229.075186360972
2	444	pel_latent	752.9080157612999
2	445	sup_latent	61.96669911285304
2	445	pel_latent	43.84024158786519
2	446	sup_latent	137.5200715791531
2	446	pel_latent	55.56093733981031
2	447	sup_latent	1059.2284699738443
2	447	pel_latent	86.90983944503645
2	448	sup_latent	282.85511759307167
2	448	pel_latent	43.877825038265684
2	449	sup_latent	37.87102686612694
2	449	pel_latent	24.071129260177074
2	450	sup_latent	407.5252980420316
2	450	pel_latent	165.9340146171691
2	451	sup_latent	1264.214567533155
2	451	pel_latent	460.68014156223
2	452	sup_latent	1910.7820512106678
2	452	pel_latent	290.75422384488667
2	453	sup_latent	1099.0358063581148
2	453	pel_latent	73.93204300052892
2	454	sup_latent	714.9602938205171
2	454	pel_latent	173.4543317136804
2	455	sup_latent	409.9292926400423
2	455	pel_latent	299.6823096867633
2	456	sup_latent	1337.5539244059014
2	456	pel_latent	120.71412673029812
2	457	sup_latent	219.12190592938978
2	457	pel_latent	219.71613108917916
2	458	sup_latent	853.6927809678084
2	458	pel_latent	51.88660207785351
2	459	sup_latent	382.12550158183774
2	459	pel_latent	33.622217215760315
2	460	sup_latent	879.9325374405894
2	460	pel_latent	132.5649010387893
2	461	sup_latent	67.07608592003959
2	461	pel_latent	8.89913798901577
2	462	sup_latent	228.2618487467467
2	462	pel_latent	103.1925200102642
2	463	sup_latent	6586.092219478011
2	463	pel_latent	1252.8118669909675
2	464	sup_latent	791.5114567793407
2	464	pel_latent	144.16412223308504
2	465	sup_latent	211.2331968208166
2	465	pel_latent	27.736780659976084
2	466	sup_latent	247.2651144165273
2	466	pel_latent	358.743977377743
2	467	sup_latent	70.4369316471115
2	467	pel_latent	9.21654209038054
2	468	sup_latent	2.3691178293649733
2	468	pel_latent	1.8270661341923042
2	469	sup_latent	271.55094190149816
2	469	pel_latent	58.13963445689468
2	470	sup_latent	332.25391449524943
2	470	pel_latent	42.62311805254119
2	471	sup_latent	886.9412415933278
2	471	pel_latent	169.3751503697713
2	472	sup_latent	9.51478110143876
2	472	pel_latent	2.5515420032001375
2	473	sup_latent	284.95130293475006
2	473	pel_latent	123.87964123436277
2	474	sup_latent	40.537231828110095
2	474	pel_latent	28.859164986352692
2	475	sup_latent	5986.674502453972
2	475	pel_latent	766.0414686940142
2	476	sup_latent	693.4032580654379
2	476	pel_latent	336.316185021969
2	477	sup_latent	32.36506619344347
2	477	pel_latent	15.334951975441538
2	478	sup_latent	880.6874517871202
2	478	pel_latent	93.54785790136394
2	479	sup_latent	65.91630600533756
2	479	pel_latent	10.885416640283925
2	480	sup_latent	53.085303323062114
2	480	pel_latent	9.644200614412334
2	481	sup_latent	59.36674754843469
2	481	pel_latent	23.72657391852827
2	482	sup_latent	569.2147904273344
2	482	pel_latent	262.19592551586607
2	483	sup_latent	49.36203577802374
2	483	pel_latent	9.418820769193857
2	484	sup_latent	5261.605050022873
2	484	pel_latent	448.5750986459991
2	485	sup_latent	3.2909615997295956
2	485	pel_latent	0.7978530335196936
2	486	sup_latent	5138.256446514489
2	486	pel_latent	253.34370459630702
2	487	sup_latent	435.4600514132368
2	487	pel_latent	18.74923552847428
2	488	sup_latent	175.62850567429803
2	488	pel_latent	160.85149951414854
2	489	sup_latent	118.05163549358642
2	489	pel_latent	17.30632627930469
2	490	sup_latent	85.67710083277734
2	490	pel_latent	11.34931274347305
2	491	sup_latent	169.29047671335417
2	491	pel_latent	34.83793043150881
2	492	sup_latent	17543.375563155918
2	492	pel_latent	2876.123750945306
2	493	sup_latent	12.810111672443039
2	493	pel_latent	8.395868811957763
2	494	sup_latent	15.558183469502989
2	494	pel_latent	6.004940494314583
2	495	sup_latent	139.8706566221946
2	495	pel_latent	63.04797531698223
2	496	sup_latent	716.138154989635
2	496	pel_latent	451.5560628567302
2	497	sup_latent	1521.076806786291
2	497	pel_latent	587.113111595407
2	498	sup_latent	339.4087600656477
2	498	pel_latent	101.8770810298383
2	499	sup_latent	14.224710730121565
2	499	pel_latent	0.6850971833964031
2	500	sup_latent	36.84918424389946
2	500	pel_latent	8.976221513014439
2	501	sup_latent	672.9764716629256
2	501	pel_latent	75.58130966363117
2	502	sup_latent	418.5223580656193
2	502	pel_latent	341.167488901482
2	503	sup_latent	805.5516143677362
2	503	pel_latent	596.1229231095848
2	504	sup_latent	752.3943472794579
2	504	pel_latent	92.10858263538668
2	505	sup_latent	831.2068587245649
2	505	pel_latent	242.29372255250163
2	506	sup_latent	84.24307442501795
2	506	pel_latent	28.58501425460294
2	507	sup_latent	1012.3181539655166
2	507	pel_latent	300.2703093339378
2	508	sup_latent	313.5935268784294
2	508	pel_latent	912.1545420625815
2	509	sup_latent	26.809851022443873
2	509	pel_latent	4.926564637916181
2	510	sup_latent	80.21589155978134
2	510	pel_latent	12.277502568090096
2	511	sup_latent	364.98471431795565
2	511	pel_latent	82.9183693778119
2	512	sup_latent	95.10250937505032
2	512	pel_latent	72.06050150406446
2	513	sup_latent	71.55944823349338
2	513	pel_latent	21.86835407517902
2	514	sup_latent	270.25330929066143
2	514	pel_latent	76.66601511556371
2	515	sup_latent	87.9789371523249
2	515	pel_latent	65.83020493447611
2	516	sup_latent	583.8790169200249
2	516	pel_latent	168.02504971301425
2	517	sup_latent	157.60107901835923
2	517	pel_latent	36.314920881190105
2	518	sup_latent	2172.158706377139
2	518	pel_latent	3315.645615418513
2	519	sup_latent	0.41984203127205566
2	519	pel_latent	0.20932428589095448
2	520	sup_latent	310.6631062555564
2	520	pel_latent	138.04693242279598
2	521	sup_latent	792.598671890253
2	521	pel_latent	191.1005265057869
2	522	sup_latent	20.879754136640152
2	522	pel_latent	5.638680611727615
2	523	sup_latent	263.7711505325895
2	523	pel_latent	86.45865846839186
2	524	sup_latent	105.25542388253893
2	524	pel_latent	52.33984702443052
2	525	sup_latent	0.2059459352296489
2	525	pel_latent	0.049745540863369214
2	526	sup_latent	1.8038969649600354
2	526	pel_latent	1.5099258081420261
2	527	sup_latent	66.0298302918992
2	527	pel_latent	86.08577926841568
2	528	sup_latent	12.407236923534253
2	528	pel_latent	10.382212251578395
2	529	sup_latent	299.8919325783378
2	529	pel_latent	66.86075123975083
2	530	sup_latent	158.33728266151985
2	530	pel_latent	56.70351135745046
2	531	sup_latent	419.49997227743086
2	531	pel_latent	483.88808021799275
2	532	sup_latent	77.95325924023862
2	532	pel_latent	13.310007802773363
2	533	sup_latent	204.44220224339145
2	533	pel_latent	9.318354410582153
2	534	sup_latent	135.0939809452826
2	534	pel_latent	26.309080832923193
2	535	sup_latent	0.34177881458586573
2	535	pel_latent	0.6703978558076935
2	536	sup_latent	28.193953427100272
2	536	pel_latent	8.924157482491815
2	537	sup_latent	35.668444339245
2	537	pel_latent	5.96000633474905
2	538	sup_latent	643.8677976715111
2	538	pel_latent	52.85367688836911
2	539	sup_latent	490.38575062678154
2	539	pel_latent	451.41239854370735
2	540	sup_latent	640.568897652947
2	540	pel_latent	152.4398190164597
2	541	sup_latent	256.41637962560657
2	541	pel_latent	125.34847439081494
2	542	sup_latent	115.89764191325605
2	542	pel_latent	59.09213953880428
2	543	sup_latent	187.5964869764017
2	543	pel_latent	107.76024725511247
2	544	sup_latent	72.50098445458858
2	544	pel_latent	22.526515251231615
2	545	sup_latent	187.03360813543574
2	545	pel_latent	70.92698405055316
2	546	sup_latent	312.0201389802793
2	546	pel_latent	41.31086041149562
2	547	sup_latent	290.8700620480138
2	547	pel_latent	115.495799489967
2	548	sup_latent	319.6170060684604
2	548	pel_latent	17.890637287479876
2	549	sup_latent	1183.1717171690075
2	549	pel_latent	268.6308082545564
2	550	sup_latent	405.30699556253734
2	550	pel_latent	86.00767991819357
2	551	sup_latent	1222.2471880463195
2	551	pel_latent	108.17052783660338
2	552	sup_latent	2088.1728001132387
2	552	pel_latent	364.2505892114407
2	553	sup_latent	3822.8762104423968
2	553	pel_latent	298.29634210220576
2	554	sup_latent	116.8503817851349
2	554	pel_latent	28.497891517292423
2	555	sup_latent	426.1603905706361
2	555	pel_latent	35.4824111035999
2	556	sup_latent	491.1391189316636
2	556	pel_latent	19.169479998264954
2	557	sup_latent	72.33865162082466
2	557	pel_latent	6.564535037456844
2	558	sup_latent	272.3554206889312
2	558	pel_latent	28.592843014537905
2	559	sup_latent	20.961476344920083
2	559	pel_latent	12.544190481643302
2	560	sup_latent	329.8673135397246
2	560	pel_latent	210.32307502514277
2	561	sup_latent	2061.452835189049
2	561	pel_latent	169.42330744366217
2	562	sup_latent	141.35063053698138
2	562	pel_latent	18.597141593199986
2	563	sup_latent	94.74595945169465
2	563	pel_latent	4.666104877506806
2	564	sup_latent	180.7540742107658
2	564	pel_latent	152.80170318723933
2	565	sup_latent	611.2221933115742
2	565	pel_latent	213.3751853817195
2	566	sup_latent	341.2628336620236
2	566	pel_latent	54.712271703213005
2	567	sup_latent	219.50683906520499
2	567	pel_latent	20.18249334601178
2	568	sup_latent	932.9755017696118
2	568	pel_latent	873.3049804606526
2	569	sup_latent	191.38911133335824
2	569	pel_latent	36.133690947221524
2	570	sup_latent	380.44422750743274
2	570	pel_latent	42.93199941808513
2	571	sup_latent	0.1964877291123535
2	571	pel_latent	0.04833332097752399
2	572	sup_latent	48.978572702316164
2	572	pel_latent	13.215001234934457
2	573	sup_latent	104.79772566590593
2	573	pel_latent	12.367122420242211
2	574	sup_latent	248.88950250951808
2	574	pel_latent	8.791023126850614
2	575	sup_latent	146.06555348339174
2	575	pel_latent	60.03238357972303
2	576	sup_latent	235.84081009290156
2	576	pel_latent	133.60108953886044
2	577	sup_latent	724.3327285955214
2	577	pel_latent	92.76027740479
2	578	sup_latent	1238.1089573819522
2	578	pel_latent	110.1913006924558
2	579	sup_latent	591.0166248875578
2	579	pel_latent	197.43532041119238
2	580	sup_latent	172.85626952804412
2	580	pel_latent	317.04375599545517
2	581	sup_latent	668.7510841284684
2	581	pel_latent	770.5567538196087
2	582	sup_latent	1.1432213916618696
2	582	pel_latent	1.1161141091634235
2	583	sup_latent	141.9674683333905
2	583	pel_latent	12.004644197613764
2	584	sup_latent	450.32708286037024
2	584	pel_latent	62.87125938610055
2	585	sup_latent	453.3433466993483
2	585	pel_latent	295.20878006971384
2	586	sup_latent	810.0699961830474
2	586	pel_latent	456.3254272317597
2	587	sup_latent	291.64412348857564
2	587	pel_latent	11.554385643796188
2	588	sup_latent	1889.1150036342456
2	588	pel_latent	1126.8428845086555
2	589	sup_latent	481.44922440593973
2	589	pel_latent	269.8080848653445
2	590	sup_latent	55.56372802069128
2	590	pel_latent	4.76581596170559
2	591	sup_latent	2995.951132823263
2	591	pel_latent	685.3891339902132
2	592	sup_latent	1534.3688072310806
2	592	pel_latent	351.2543976757589
2	593	sup_latent	540.5682949851621
2	593	pel_latent	81.41733240700991
2	594	sup_latent	75.05742062619413
2	594	pel_latent	54.90796862614653
2	595	sup_latent	1173.5788119895035
2	595	pel_latent	94.65119103279807
2	596	sup_latent	219.04117479585852
2	596	pel_latent	41.114778391955994
2	597	sup_latent	14.78038902822384
2	597	pel_latent	6.300267804975521
2	598	sup_latent	164.77257801192815
2	598	pel_latent	98.60056592435463
2	599	sup_latent	104.22300514681662
2	599	pel_latent	115.433784052201
2	600	sup_latent	479.21530660656776
2	600	pel_latent	828.9137393088536
2	601	sup_latent	236.00578765493094
2	601	pel_latent	109.79577232800911
2	602	sup_latent	1.6446534361283343
2	602	pel_latent	2.2187912901114277
2	603	sup_latent	585.3952609601654
2	603	pel_latent	77.78943535413397
2	604	sup_latent	142.81671932225197
2	604	pel_latent	199.03711494070177
2	605	sup_latent	2.0254097070033055
2	605	pel_latent	1.7604708904187678
2	606	sup_latent	50.77682995921194
2	606	pel_latent	28.91413805718569
2	607	sup_latent	2.1347818441658872
2	607	pel_latent	1.3343440941212212
2	608	sup_latent	18.92568905573345
2	608	pel_latent	1.632566624149511
2	609	sup_latent	53.430216333258585
2	609	pel_latent	8.09459412302009
2	610	sup_latent	416.6431880862361
2	610	pel_latent	27.031540091121187
2	611	sup_latent	24.984413387822272
2	611	pel_latent	11.933881908935758
2	612	sup_latent	19.30708456377791
2	612	pel_latent	10.146961098343686
2	613	sup_latent	217.21442090844707
2	613	pel_latent	104.10635482585198
2	614	sup_latent	104.96811158192438
2	614	pel_latent	62.726840915811195
2	615	sup_latent	106.55430387441527
2	615	pel_latent	42.52047646150119
2	616	sup_latent	111.56440699485876
2	616	pel_latent	5.691224409845185
2	617	sup_latent	2.2683069884124025
2	617	pel_latent	1.0859811947960891
2	618	sup_latent	33.737468925231084
2	618	pel_latent	32.761935833323385
2	619	sup_latent	1337.695356223859
2	619	pel_latent	232.795163630113
2	620	sup_latent	447.17339158941525
2	620	pel_latent	339.7914923284935
2	621	sup_latent	1817.2920897540162
2	621	pel_latent	697.7651838679799
2	622	sup_latent	65.1619832559073
2	622	pel_latent	10.073314722895134
2	623	sup_latent	198.5238856766019
2	623	pel_latent	404.04463631977126
2	624	sup_latent	105.27250052181441
2	624	pel_latent	54.75911599030627
2	625	sup_latent	966.8886334317128
2	625	pel_latent	196.42749689876644
2	626	sup_latent	870.3221788258088
2	626	pel_latent	92.40472065645123
2	627	sup_latent	5.702656797188245
2	627	pel_latent	13.54478380724725
2	628	sup_latent	0.20544520521407772
2	628	pel_latent	0.05003400777165512
2	629	sup_latent	59.01040150340216
2	629	pel_latent	63.291281202596736
2	630	sup_latent	0.20411810225302868
2	630	pel_latent	0.05065762828379987
2	631	sup_latent	11.543449724094831
2	631	pel_latent	1.9977834358451025
2	632	sup_latent	91.98964732849305
2	632	pel_latent	157.2267864197982
2	633	sup_latent	1183.0904714262213
2	633	pel_latent	323.72505561155015
2	634	sup_latent	36.25696666346755
2	634	pel_latent	9.099954696811423
2	635	sup_latent	67.77253041247089
2	635	pel_latent	5.312309080355638
2	636	sup_latent	28.65386177725273
2	636	pel_latent	13.934136511381816
2	637	sup_latent	1190.0464311575329
2	637	pel_latent	90.9231605808902
2	638	sup_latent	54.750072480518284
2	638	pel_latent	52.3580537969803
2	639	sup_latent	10848.731654889301
2	639	pel_latent	1160.0602023648933
2	640	sup_latent	694.664219132695
2	640	pel_latent	93.60447341699214
2	641	sup_latent	250.38465682391575
2	641	pel_latent	57.42239232107541
2	642	sup_latent	350.83867629453147
2	642	pel_latent	19.639707805312277
2	643	sup_latent	1094.6030011732023
2	643	pel_latent	308.38669297768934
2	644	sup_latent	1040.9496535573376
2	644	pel_latent	28.36462720772999
2	645	sup_latent	194.6494154252008
2	645	pel_latent	113.06538332939141
2	646	sup_latent	62.22580249850156
2	646	pel_latent	60.775335500044164
2	647	sup_latent	379.8372025716245
2	647	pel_latent	102.17522373744251
2	648	sup_latent	357.8946518422883
2	648	pel_latent	160.83640029738265
2	649	sup_latent	8450.673330542722
2	649	pel_latent	2478.4818322036767
2	650	sup_latent	28.283573210139323
2	650	pel_latent	4.773625105298629
2	651	sup_latent	14.753677163545067
2	651	pel_latent	12.226601468204667
2	652	sup_latent	2900.3464881963864
2	652	pel_latent	715.4017764934933
2	653	sup_latent	44.67438626488464
2	653	pel_latent	30.098292213929682
2	654	sup_latent	222.7615303844492
2	654	pel_latent	288.3311877082873
2	655	sup_latent	3.236758770156337
2	655	pel_latent	1.157672378965604
2	656	sup_latent	665.7836173567274
2	656	pel_latent	34.10215330845942
2	657	sup_latent	76.34674423902321
2	657	pel_latent	15.45044297274369
2	658	sup_latent	59.96187924014917
2	658	pel_latent	2.3218611348528895
2	659	sup_latent	370.4586082430834
2	659	pel_latent	55.68160284976361
2	660	sup_latent	616.622857290119
2	660	pel_latent	80.38721237071306
2	661	sup_latent	118.88299598800864
2	661	pel_latent	114.8749011471152
2	662	sup_latent	1250.8390667382669
2	662	pel_latent	495.2519963809254
2	663	sup_latent	712.8604417939243
2	663	pel_latent	191.53072327267515
2	664	sup_latent	23.54178296207507
2	664	pel_latent	2.120326190912875
2	665	sup_latent	524.8540781222124
2	665	pel_latent	79.37531867085596
2	666	sup_latent	82.7229088242712
2	666	pel_latent	53.41081581476545
2	667	sup_latent	28.449330691147065
2	667	pel_latent	2.1028600950486123
2	668	sup_latent	691.2393658384412
2	668	pel_latent	625.7023502274376
2	669	sup_latent	4.600968691418962
2	669	pel_latent	0.22271398679590454
2	670	sup_latent	0.20358028481050625
2	670	pel_latent	0.05033576005691768
2	671	sup_latent	1386.0052983931278
2	671	pel_latent	58.75656911502763
2	672	sup_latent	157.85595665136162
2	672	pel_latent	164.10492778379364
2	673	sup_latent	132.55104380235167
2	673	pel_latent	81.86531705900323
2	674	sup_latent	835.5080020882939
2	674	pel_latent	149.92904457489348
2	675	sup_latent	0.5902603717234431
2	675	pel_latent	0.06163899333024739
2	676	sup_latent	0.2009249278205656
2	676	pel_latent	0.047786019677333466
2	677	sup_latent	0.1909592724184821
2	677	pel_latent	0.04837722064694194
2	678	sup_latent	3.7029055977989396
2	678	pel_latent	2.3734785277161246
2	679	sup_latent	0.6216842430628573
2	679	pel_latent	0.6146154713538885
2	680	sup_latent	1.1432787216677114
2	680	pel_latent	1.0585262050047746
2	681	sup_latent	2.0309384289973114
2	681	pel_latent	0.6368944340777736
2	682	sup_latent	34.65645173980616
2	682	pel_latent	12.308827402593167
2	683	sup_latent	692.1466577871624
2	683	pel_latent	55.67136232002538
2	684	sup_latent	284.9691792788559
2	684	pel_latent	13.846023000325548
2	685	sup_latent	2530.651808129197
2	685	pel_latent	185.02510156426442
2	686	sup_latent	5373.653501005501
2	686	pel_latent	711.0965876266637
2	687	sup_latent	96.36734361828556
2	687	pel_latent	76.03253296024623
2	688	sup_latent	288.83434933704075
2	688	pel_latent	47.89676114417515
2	689	sup_latent	675.4287884965712
2	689	pel_latent	734.9441374713326
2	690	sup_latent	2772.383461423977
2	690	pel_latent	166.4946403450117
2	691	sup_latent	55.24596913638979
2	691	pel_latent	17.71363903799575
2	692	sup_latent	2497.6503623438407
2	692	pel_latent	1934.5536026051354
2	693	sup_latent	41445.87736242297
2	693	pel_latent	2318.167259746907
2	694	sup_latent	765.4448807942597
2	694	pel_latent	33.36836861361337
2	695	sup_latent	200.17609011936406
2	695	pel_latent	136.56250892818474
2	696	sup_latent	151.74692964814483
2	696	pel_latent	65.59500843143816
2	697	sup_latent	206.22756683213527
2	697	pel_latent	17.525584683515362
2	698	sup_latent	752.3989143413914
2	698	pel_latent	580.8795207020576
2	699	sup_latent	809.3081816907253
2	699	pel_latent	103.23320636219418
2	700	sup_latent	12.256551887622841
2	700	pel_latent	1.6314489192899804
2	701	sup_latent	146.95843668687297
2	701	pel_latent	39.070659156293786
2	702	sup_latent	80.99178891186537
2	702	pel_latent	19.467356259959928
2	703	sup_latent	110.75671749845958
2	703	pel_latent	13.331146865183438
2	704	sup_latent	110.31340198852841
2	704	pel_latent	13.390546099936973
2	705	sup_latent	40025.49113535179
2	705	pel_latent	5529.8900475753235
2	706	sup_latent	80.60963408373675
2	706	pel_latent	11.17042698221585
2	707	sup_latent	800.062155652149
2	707	pel_latent	355.5377832091671
2	708	sup_latent	107.36201563716455
2	708	pel_latent	69.28355076975564
2	709	sup_latent	122.9156090867598
2	709	pel_latent	84.79018764784588
2	710	sup_latent	219.77743985862008
2	710	pel_latent	166.2940467767223
2	711	sup_latent	56.055839516519995
2	711	pel_latent	20.207081902415034
2	712	sup_latent	412.16713025089234
2	712	pel_latent	226.47376574053402
2	713	sup_latent	137.02103792757418
2	713	pel_latent	50.549327956892384
2	714	sup_latent	249.00682505862864
2	714	pel_latent	238.9878391719639
2	715	sup_latent	137.48208128168002
2	715	pel_latent	9.067567992357377
2	716	sup_latent	142.33117028661474
2	716	pel_latent	122.70123770477731
2	717	sup_latent	725.7000641181833
2	717	pel_latent	46.55378043115772
2	718	sup_latent	397.8334136516862
2	718	pel_latent	464.2685191004007
2	719	sup_latent	221.31795359480526
2	719	pel_latent	353.57123220585936
2	720	sup_latent	362.44775515380945
2	720	pel_latent	69.52870127006838
2	721	sup_latent	700.8138903760516
2	721	pel_latent	83.49018825326226
2	722	sup_latent	843.6235488283256
2	722	pel_latent	114.99118548498133
2	723	sup_latent	462.08097592686556
2	723	pel_latent	283.08678498911866
2	724	sup_latent	75.62594289157775
2	724	pel_latent	27.428216910706894
2	725	sup_latent	0.1965179483229249
2	725	pel_latent	0.04898788696656256
2	726	sup_latent	0.2082892030668001
2	726	pel_latent	0.04927127280325869
2	727	sup_latent	0.20242325554390925
2	727	pel_latent	0.049611044095963654
2	728	sup_latent	0.19663605310887475
2	728	pel_latent	0.05052708997303132
2	729	sup_latent	325.6789668563579
2	729	pel_latent	434.1845205081569
2	730	sup_latent	123.92827439680761
2	730	pel_latent	30.72881953682857
2	731	sup_latent	367.11973256220483
2	731	pel_latent	87.45768319774797
2	732	sup_latent	102.24694493869521
2	732	pel_latent	49.10893033535337
2	733	sup_latent	0.20673389636400047
2	733	pel_latent	0.052010900835410115
2	734	sup_latent	347.4279663529592
2	734	pel_latent	59.550398914368465
2	735	sup_latent	183.75281786919902
2	735	pel_latent	40.044080517546185
2	736	sup_latent	0.2034255707535664
2	736	pel_latent	0.049877674048233935
2	737	sup_latent	211.7683821991473
2	737	pel_latent	163.39219601841467
2	738	sup_latent	1.42056211644657
2	738	pel_latent	1.214816419989784
2	739	sup_latent	12.987882703329294
2	739	pel_latent	5.933879237028538
2	740	sup_latent	636.132965727844
2	740	pel_latent	120.13304865568429
2	741	sup_latent	300.38075195842964
2	741	pel_latent	98.08393929307691
2	742	sup_latent	1027.2926718098297
2	742	pel_latent	289.9304484577115
2	743	sup_latent	207.14735780161163
2	743	pel_latent	25.015666069976895
2	744	sup_latent	1005.3221201455578
2	744	pel_latent	537.9475433814285
2	745	sup_latent	579.6758056136193
2	745	pel_latent	99.12747737442226
2	746	sup_latent	58.074467855624434
2	746	pel_latent	9.796788972215476
2	747	sup_latent	130.01287613394868
2	747	pel_latent	106.37421791513458
2	748	sup_latent	13.850848315116822
2	748	pel_latent	8.263188326016557
2	749	sup_latent	4.230114232235186
2	749	pel_latent	3.8402339558481295
2	750	sup_latent	53.13285659031708
2	750	pel_latent	53.793020166462895
2	751	sup_latent	160.77537792393025
2	751	pel_latent	48.99725478604556
2	752	sup_latent	111.44646915288024
2	752	pel_latent	147.1492822425376
2	753	sup_latent	138.7490174986701
2	753	pel_latent	146.8317674546448
2	754	sup_latent	240.83753671210275
2	754	pel_latent	133.87684091368763
2	755	sup_latent	76.43697130122045
2	755	pel_latent	12.632353999738683
2	756	sup_latent	463.2358305082105
2	756	pel_latent	69.1417961262677
2	757	sup_latent	356.81511556624605
2	757	pel_latent	497.6077592154624
2	758	sup_latent	748.9302789026056
2	758	pel_latent	78.27503977480396
2	759	sup_latent	150.81959735858442
2	759	pel_latent	22.268323929954533
2	760	sup_latent	61.378811153419015
2	760	pel_latent	5.281478921977094
2	761	sup_latent	286.1175010963367
2	761	pel_latent	22.624429901579155
2	762	sup_latent	452.4674169364355
2	762	pel_latent	191.2967415061339
2	763	sup_latent	289.55094598969106
2	763	pel_latent	167.9338425163802
2	764	sup_latent	0.20014728841307283
