gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
128	1109.8968316192486	-1.1626314010570047	1.0436869015264778	-1.1139656915848621	0.26529390537637815	0.5683865393016738
129	5123.245391912006	2.0069850205901147	1.0425034071017578	1.9251591955653098	0.05420944517253904	0.26440426037838666
130	124.72344762837774	2.316966703601675	1.102544950245253	2.10147142126612	0.035599604148300074	0.22830180921192436
131	581.7773817724055	0.437549665582085	1.3996048827596348	0.3126237061415203	0.7545665653781499	0.8828315466178386
132	37.1357987835626	-2.56485743835516	1.212035632929442	-2.1161567933081322	0.034331474557858344	0.22722536524543152
133	99.94927561013698	-0.9130314767761413	1.255914658040039	-0.7269852859277907	0.4672349695192748	0.75319298365129
134	152.18023157288033	-0.4500687129940615	1.129253936851765	-0.39855403493106545	0.6902218359789665	0.8601926949213077
135	672.9814975298577	0.5841885351795051	0.9125432498910855	0.6401762713704031	0.5220580075086909	0.7778136980558779
136	2676.476107418951	-0.3489326862250356	1.2384639597725131	-0.28174633865738746	0.778138020088778	0.8931934471836167
137	519.9555790027598	0.13150827979683935	1.4015026848194074	0.09383376943996724	0.9252412058866523	0.9768504253019035
138	13.124260854002994	-1.2094819762689315	1.2921689103045109	-0.9360091909221887	0.3492684555963826	0.6630288727031677
139	509.5576867567247	-0.3961275027890688	1.0597783528752354	-0.3737833498055076	0.7085655080199247	0.8601926949213077
140	62.144046785698436	0.42541348768833775	1.222954763732936	0.347857091941659	0.7279475107879909	0.8694109946658192
141	24.980158168515125	-0.4692432836264492	1.517416541422878	-0.3092382815244922	0.7571402755739429	0.8828315466178386
142	3196.995843275799	0.452369059495605	1.3924162938852431	0.3248806132779191	0.7452714300527992	0.880332434375392
143	62.295437805660896	1.0621553096878795	1.250977943074648	0.849059981886906	0.3958479166716251	0.6909771326516533
144	140.29848873799216	0.6486512847683016	1.2830254656757512	0.5055638427462281	0.6131628696718903	0.821096075986923
145	420.64723010474654	1.841581180260442	1.2434179861358672	1.481063649387499	0.13858961326810545	0.42259331335861683
146	9.448937061718498	-1.8331305648590737	1.613098421379839	-1.136403421243832	0.2557877646084187	0.5683865393016738
147	5402.579225026586	-2.63057217008296	1.0844063075326693	-2.4258178431922395	0.015273934474453556	0.15019368899879332
148	290.03548041153795	0.9341940103935071	1.061922649089496	0.8797194515010065	0.3790113092751466	0.6859407131053267
149	1464.3024938235112	0.40516598882448296	1.0787665536942626	0.37558263874327774	0.7072271996437958	0.8601926949213077
150	7.941765989244992	1.440787799304987	1.3560379728227847	1.0624981218673275	0.2880096101771678	0.5983298239596092
151	589.6927167984596	1.4991756589774314	0.9524394302210512	1.574037793279399	0.11547871239212815	0.3922830489223863
152	85.7697413793975	0.4583660927423601	1.27680403270954	0.3589948660873581	0.7195989299068307	0.8679211094079482
153	1072.101622449314	2.2510971654152647	1.0152812706355703	2.217215298383342	0.026608382665839418	0.2121479158492602
154	69.41672869519942	2.3527254516378466	1.207415396897115	1.9485634005363974	0.05134758648953834	0.26440426037838666
155	1286.1897826292445	2.361428952834666	1.1179467888724008	2.112291010931284	0.03466149639337091	0.22722536524543152
156	78.98715994304636	1.7992219912581142	1.370891630556256	1.3124465502266274	0.18936950921046664	0.4846954905839802
157	163.07155159211214	3.988075857582574	0.945095981374138	4.219757502073012	2.4456523957836273e-5	0.007214674567561701
158	19577.404950978802	1.8862152215024608	0.9158275792622664	2.0595746013915393	0.03943922638701465	0.2423869121701942
159	245.67027927035153	1.6169191034848325	1.0899915315294229	1.4834235466178811	0.13796191522118137	0.42259331335861683
160	1073.2786383694609	0.38938278816373245	1.0116687652359275	0.3848915786907051	0.7003177454113645	0.8601926949213077
161	694.3912706988538	1.5324985043857062	1.3583361180271216	1.1282174448924631	0.2592280982854184	0.5683865393016738
162	993.5278683858622	1.8261124423889457	1.0704788561907268	1.7058837097325983	0.08802973335427512	0.3372567706430021
163	192.25683060409355	1.026700158394564	0.9950569733891109	1.0318003751058376	0.30216564352670533	0.6105401701395758
164	163.06354084965497	0.9502154269157478	1.3406022489849596	0.7087974286446302	0.4784501936903465	0.7572000742228224
165	71.30042800183121	6.2287657261326155	1.5620189154790078	3.9876378348609856	6.673443361020522e-5	0.009843328957505271
166	1518.1986645978836	1.2113044103837534	1.1265619634174455	1.0752221801535355	0.28227526736334463	0.5905759139871395
