gene_name	sup_latent	pel_latent	ratio	p.value
136	8654.803276748858	2428.3082378330673	3.5641287798257792	0
137	4.261721253933082	4.2700965716690895	0.9980386116343187	0.5035
138	3417.4502015904327	968.6276409787694	3.528136155744225	0
139	759.0916624466802	220.6635748543157	3.440040627221054	0
140	1485.805958504262	413.7835231948086	3.5907808678132094	0
141	12160.455276614553	4004.682740881454	3.036558964453191	0
142	20.07477353924543	5.857779772181495	3.427027699911188	0
143	2197.062852641635	799.2018795108988	2.7490711783438355	0
144	787.0907069918212	234.9808201175824	3.3495955397464683	0
145	40.074304813255786	15.93248079335455	2.5152583162046436	0
146	189.66931826584886	71.85269190821114	2.6396967633188138	0
147	2177.0588194206994	672.7384928246695	3.236114541743769	0
148	63.68775919824565	17.947776894938308	3.548504061035386	0
149	31.153688310595307	8.841779765595334	3.5234635035605493	0
150	415.63426397726687	149.75134475962932	2.7754960374106474	0
151	607.3700832462323	197.5318910604193	3.074795062132298	0
152	94.83663200056981	28.887403102224546	3.2829753392843637	0
153	607.3478134890493	187.6400568586563	3.2367705683789385	0
154	2784.938667734692	900.6465084869428	3.092155070265358	0
155	20.470420690029584	3.3355870144517095	6.136976970272332	0
156	141.3077022042677	35.74437354075502	3.9532851804816636	0
157	24.25024189824185	8.347508787599391	2.905087315902764	0
158	1.574258162742682	0.6785933004934591	2.319884622494672	0.0745
159	12906.077774972218	3930.864802019405	3.283266768254653	0
160	56.293442948261145	12.23863504161682	4.599650431346169	0
161	1741.4947020823747	589.8635082066909	2.952368942735388	0
162	25711.214047722984	7571.583182259385	3.3957513810276434	0
163	5167.3497176618475	1809.9949830532116	2.8548972599610427	0
164	111.9117813931513	38.420039542484076	2.912849198642849	0
165	293.57656542368284	107.53460247616454	2.7300660314316523	0
166	795.1425374715584	225.83652961471256	3.5208765332522063	0
167	82.5519479152205	34.6332154820367	2.383606222126211	0
168	8.234627415741215	5.145665725570723	1.6003036059688633	0.04025
169	879.9520786181351	303.0042492879538	2.9040915455343694	0
170	3581.7309099887693	1314.328645559206	2.7251410232064552	0
171	3144.9342307956927	1071.2772521586116	2.9356865596265442	0
172	638.9376936028319	264.3288331062757	2.4172077109194574	0
173	5.865537183337466	1.025364617157902	5.720440402552136	0
174	659.9830889323857	246.11458057872218	2.6816090594083417	0
175	2.4111529059278283	1.7665409892770596	1.3649006281561404	0.20925
176	10189.878919231931	3115.5495363784657	3.2706521916119846	0
177	1949.765855906302	663.8976246359698	2.936847163710524	0
178	10542.129976856802	3346.600550965813	3.15010107011857	0
179	40822.1375209564	13417.651213396211	3.042420530368198	0
180	822.1818596444302	272.3130768881381	3.019252211608514	0
181	47.737559191132554	16.425827890347733	2.9062498103480343	0
182	450.07996738041896	166.5271727969993	2.7027418998404387	0
183	7567.788929851871	2331.717957903091	3.245585043509108	0
184	46.38578060289448	8.025672667481142	5.779675115687549	0
185	362.7835310819439	144.32611520140972	2.5136374700841415	0
186	223.64073565648152	71.87992657418616	3.111310018182411	0
187	120.21544460219724	41.421745451269665	2.9022302969734555	0
188	1769.5597072135665	532.3421610385124	3.3241021221416043	0
189	1857.344107132002	579.3410509408961	3.205959778122967	0
190	235.00656713563552	67.88233586067331	3.4619693644305385	0
191	72.38223713853102	25.831467902831072	2.802095390428745	0
192	44.84386936098098	15.064636284328213	2.9767641590943814	0
193	5295.489779968593	1411.0798881322498	3.752792329127355	0
194	171.05688239584066	55.53107438435235	3.0803812872751006	0
195	1304.7665451693283	440.871512253729	2.959516568669588	0
196	45.855395791277	17.53531295490135	2.615031502956998	0
197	2108.333697266058	714.3114643535766	2.9515607721262263	0
198	24.995392657740663	5.726530642631898	4.364840462331456	0
199	1086.2809632724325	333.45648241266656	3.2576393639518866	0
200	5381.403454101695	1757.2352002454145	3.062426391953753	0
201	2778.897468899685	892.406516275139	3.1139367745751865	0
202	16.929612631971032	3.7259475471849672	4.543706645779733	0
203	216.51867634567643	77.7904867183691	2.783356750672556	0
204	2118.186540171373	770.96082791829	2.747463247764215	0
205	356.0463472789633	119.51504217952518	2.979092345080222	0
206	1655.6722320297883	499.57786242398385	3.314142512232949	0
207	7.999354264264694	3.572684887838955	2.2390315730037256	0.00325
208	25.943626760504596	7.578483474652147	3.423326955488995	0
209	194.55171747715974	72.4693993090622	2.6846050792755958	0
210	10359.900168716682	3134.960963326208	3.304634504196435	0
211	721.1241004724475	231.41550897777756	3.116144218932603	0
212	8408.98782655398	2667.6106134929482	3.1522545996858655	0
213	103.57694832074401	27.967612808790285	3.7034604643907802	0
214	144.8554310850589	44.29133394748587	3.270514075209546	0
215	80.96489693085329	30.08813370969434	2.6909245256633034	0
216	140.86964447263878	40.68797036554102	3.4621939410362543	0
217	242.4796342507043	80.74920722900949	3.0028732488111967	0
218	56.54113309097039	14.74809111061751	3.833793313784524	0
219	72.8172163194571	26.856021285288072	2.71139256057065	0
220	4825.765413676308	1785.5743326483962	2.702640447636053	0
221	4430.300429579125	1278.4847575865415	3.465274343936975	0
222	34.95143761245071	12.123228661896333	2.8830139715424257	0
223	1.7830998258166444	1.066821410747464	1.6714136104255002	0.1525
224	2670.8659027570648	947.4405789639882	2.819032625431366	0
225	4836.138377560383	1489.3002189718986	3.247255533809624	0
226	88.11688754050319	34.297512316252494	2.5691918039999484	0
227	725.3500884094617	243.8396775551504	2.9747008185138606	0
228	1917.238173853159	633.6631639718232	3.025642459372014	0
229	5.238253607987624	0.8997723977024856	5.821754058429874	0
230	6.312344492142788	0.49792333824597945	12.677342087195806	0
231	1446.4145708202623	489.11590232406826	2.9572020945291757	0
232	2135.2245625908	664.0735264813632	3.215343598930116	0
233	5848.838268897104	2154.481958612518	2.7147306783036345	0
234	1147.8439482398871	361.11928024023337	3.1785728734181347	0
235	88.47411975177141	29.746069771114776	2.9743129237760715	0
236	258.2143232262457	79.23430619525011	3.2588702498378788	0
237	3.135001581568961	1.2554208500828095	2.497171829958194	0.03125
238	444.9107323032572	156.3567276920411	2.84548505760206	0
239	283.7300591320906	77.16957039965155	3.676709066315753	0
240	201.28615860229039	78.61923683836277	2.5602659946461284	0
241	8.55673259424099	2.287028514600599	3.7414192869105167	0
242	1101.1249700770336	338.97468427179615	3.2483988367524557	0
243	45.9641502359721	12.41358550404947	3.7027295796994353	0
244	1527.4278914952793	611.4430952281667	2.498070390222172	0
245	1303.9324198516551	387.0291775401207	3.3690804092321573	0
246	103.763404800806	35.60213473672498	2.914527613811035	0
247	86.68878164425607	40.35883982418205	2.1479502885093895	0
248	204.57468076492245	75.06774495301893	2.7252008288374094	0
249	99.79896083552579	36.88753795573953	2.7054925963145644	0
250	613.3500323587971	203.39767305960027	3.015521382976054	0
251	175.7764148384412	51.50365674641284	3.4128919370503494	0
252	1263.0103053033026	414.8270348814368	3.044667292873735	0
253	140.58956904530368	41.459066516957726	3.391045212940317	0
254	6735.956578320596	1936.086695969555	3.479160614213796	0
255	1494.0834987971111	436.5125562363447	3.422773245469156	0
256	4346.855563659588	1430.4592911077148	3.038783131181233	0
257	60.82162270385862	18.69835728376747	3.25277893564797	0
258	7387.914414284573	2488.4151573724293	2.968923570649533	0
259	149.09195018129154	52.44518448566046	2.8428148674366125	0
260	12.707442412997358	3.863107931723642	3.2894349931681948	0
261	146.33012047829803	59.105098664922096	2.4757613773368514	0
262	803.2956344224392	275.1306891302421	2.9196875018263517	0
263	452.0393629756445	149.15152945318619	3.0307390385663124	0
264	445.7778261930464	140.51049506290843	3.172558932295169	0
265	21.49505957373306	7.082409831155182	3.034992338226082	0
266	1113.2066192298305	390.68625556240136	2.84936212467302	0
267	2541.224666060454	835.4568134307335	3.0417187641634373	0
268	646.6587790588383	216.10182519209036	2.9923799971797136	0
269	45.809270402880315	20.043313483829326	2.285513841802585	0
270	1.8222573183347177	1.310731488616585	1.3902598161107915	0.2185
271	320.70862016932017	114.96951368112869	2.7895101049032434	0
272	502.48943204101056	154.72198262656303	3.2476925612685497	0
273	1175.0848184770418	357.9944431226365	3.2824107777407554	0
274	74.59476603093461	26.1324700771207	2.8544858488613842	0
275	3044.523640409907	876.8873509012435	3.4719666525931974	0
276	2700.7153887461227	824.0900166654379	3.2772092054629907	0
277	420.39234370106595	158.43671906726655	2.6533769834162144	0
278	75.54617188792231	29.035564023303756	2.6018496429857345	0
279	400.9339903505922	145.45549534248613	2.756403183025587	0
280	7491.752403061557	2414.9783199969133	3.102202757278224	0
281	120.24185291232206	329.2883356065139	0.36515673320419756	1
282	344.49316322819936	1064.511826481597	0.3236160976875299	1
283	966.0530642783208	2916.514950818028	0.3312354232942852	1
284	908.4618385268419	2312.183235967552	0.39290218197031807	1
285	79.5901331330915	258.0535173357445	0.3084249110603655	1
286	41.401660139765326	111.89508017937067	0.37000429396357204	1
287	216.22239960604344	694.6966859898469	0.3112472017884415	1
288	7.453517563007038	11.357935255374471	0.6562387789171541	0.96625
289	11.966300007170197	38.15325763358831	0.31363770092951737	1
290	14.49959431799206	53.96159740918562	0.26870209582646387	1
291	37.292817222874895	117.17385650065025	0.31826909463091657	1
292	118.12644043031773	361.7915508736895	0.3265041434634238	1
293	1234.669290541326	3464.8513759893726	0.3563411980950473	1
294	10837.599050253539	30379.68071957749	0.35673841177894594	1
295	38.334608245956915	108.9405738151026	0.35188549962128557	1
296	29.71488700024072	110.68225136903806	0.2684702075779521	1
297	0.647035073711052	4.787652660958625	0.13514661975948292	1
298	2924.054791272869	8851.179179857334	0.3303576542577686	1
299	253.3026303199527	765.92352271088	0.3307153035637595	1
300	1.1797277469714662	3.926978849724189	0.30041611939272966	0.99875
