gene_name	baseMean	log2FoldChange	padj
ENSG00000064763.10	44.919103303902574	-0.5959157326623239	0.3312095534982468
ENSG00000064787.13	51.43870704351922	0.5396542896126978	0.36112305805562783
ENSG00000064886.13	8873.53997441123	-1.3037335815575823	6.844167590603511e-7
ENSG00000064932.15	5232.9759747310245	1.8233271792289028	6.024182034749014e-12
ENSG00000064933.17	1323.4936033329514	1.0742679923526188	5.4261521844842e-6
ENSG00000064961.18	4288.309965735794	0.5301631048506853	0.07511657377220657
ENSG00000064989.12	280.74771025400423	-0.6556193606741589	0.042952154741687044
ENSG00000064995.17	2013.7086142388262	-0.5964752835665588	0.015095504518414486
ENSG00000064999.14	1385.463793343453	1.0102428347491652	1.8209696468606958e-4
ENSG00000065000.17	23149.970751203127	1.33467463379287	2.356813930084116e-10
ENSG00000065029.14	5473.029868665076	1.5447669822976609	1.188659186273302e-10
ENSG00000065057.7	2347.785909133121	-1.357628890173858	1.3080337502772957e-5
ENSG00000065060.16	4041.5321576806546	-1.4133466833040318	1.5169590698849717e-10
ENSG00000065135.10	3988.281129850292	-0.9962163608113643	2.8064604385915637e-5
ENSG00000065150.18	17259.406571309413	-1.3392991805600662	8.02943067042813e-10
ENSG00000065154.11	308.452825278131	-1.4369828711807724	1.7572325295216046e-6
ENSG00000065183.15	3381.5157866580385	-0.622490287066045	0.010407652094637544
ENSG00000065243.19	3219.162757542019	2.249882782474958	1.271388871358203e-24
ENSG00000065268.10	5250.83337958158	0.43446707387965766	0.15557672154116367
ENSG00000065308.4	2868.0335677573066	0.07945689655203622	0.765565506259583
ENSG00000065320.8	470.9199005065858	0.7039415469445017	0.017437747201259287
ENSG00000065328.16	1621.2513427241647	-0.4539112524323574	0.07597301147675939
ENSG00000065357.19	5386.884993803878	2.02873580105991	8.068201586311412e-20
ENSG00000065413.19	10242.072442647228	0.169447097679589	0.49138037468704593
ENSG00000065427.14	9256.106888261815	-1.5256468298502506	1.0770631104126372e-12
ENSG00000065457.10	1148.905661306108	-1.5577603514886345	4.1794405921761096e-8
ENSG00000065485.19	1052.4124637088826	-0.9488457743868879	8.420012050704204e-5
ENSG00000065491.8	1511.8935268657008	-0.690331318618296	0.006456194216391682
ENSG00000065518.7	6338.60735612137	-1.21663161844046	3.099611022505808e-8
ENSG00000065526.10	5397.567040402631	1.1096388751627064	0.001208939741550648
ENSG00000065548.17	2574.211157838833	0.10940554678566759	0.6764006696969995
ENSG00000065559.14	2685.20686180534	-0.894595731481798	2.236916041462891e-4
ENSG00000065600.12	2202.410817637467	-0.9393899502240466	4.168243791818279e-5
ENSG00000065609.14	58.722402062663214	0.4458793309064823	0.4438497478367545
ENSG00000065613.13	1811.7270765267058	0.4706168751797985	0.06657170139563502
ENSG00000065615.13	1791.8589250657753	-0.04787164045662849	0.8634134764192696
ENSG00000065621.14	31.8492371302017	0.32738876725178967	0.6681339871847997
ENSG00000065665.20	2856.766409930774	1.1474124389857936	9.19419421921937e-7
ENSG00000065675.14	788.685272904481	-0.7987039335996736	0.002437259569722828
ENSG00000065802.11	4809.616635429321	0.4049484114609858	0.08131538919040976
ENSG00000065809.13	5388.258855981426	-1.171675069697178	8.234580607821593e-7
ENSG00000065833.8	926.9515126308523	0.20687688020421174	0.5463807332205858
ENSG00000065882.15	4307.178141114944	-1.1153394769141776	5.650377008889445e-7
ENSG00000065883.15	5409.836035851104	0.20249882391769042	0.41273233943792115
ENSG00000065911.11	8468.68683546159	-1.5710497383037287	2.3446587318264226e-12
ENSG00000065923.9	12609.964570348087	-0.6056408679044467	0.007220161934187467
ENSG00000065970.8	1000.0361937775313	-0.11806389430010025	0.7116752738075962
ENSG00000065978.18	30273.57283416282	-1.4796814949351824	1.458228764175252e-11
ENSG00000065989.15	1392.1628768469393	-0.3259568151614276	0.252355164162079
ENSG00000066027.11	2369.3528450865083	-1.1360798948241126	4.181402136875845e-7
ENSG00000066032.18	2400.9039374280455	-0.9928787835410313	1.609259388187739e-5
ENSG00000066044.14	7467.791125786658	-1.3418977184698953	3.871072446529511e-8
ENSG00000066056.13	924.717206578695	0.5388698528471327	0.03855822023070496
ENSG00000066084.12	6788.519327939152	-0.45297471069579653	0.04867458066001943
ENSG00000066117.14	6845.370654735289	-0.6112127559711084	0.007361372240566227
ENSG00000066135.12	2903.274636864026	-0.48884762222626177	0.048414002141938924
ENSG00000066136.20	6737.338059438083	-0.6978863752877438	0.004675056768666492
ENSG00000066185.12	32.4473618871031	-0.9674596784241333	0.16955187461679005
ENSG00000066230.11	713.2132753964665	0.6827751701374611	0.015457049807348593
ENSG00000066248.14	9.997938610005374	0.6887408119942868	0.587846972497462
ENSG00000066279.17	7109.405019829884	1.9006917583397434	4.691697271041579e-16
ENSG00000066294.14	2255.7810404981287	0.2905785096888843	0.24540928303511098
ENSG00000066322.14	7050.825462914148	-0.9575226697697665	2.1030396716389073e-5
ENSG00000066336.11	768.7376491314421	-0.5690730261332579	0.0535104721070473
ENSG00000066379.14	2484.828234193597	-0.8815068597995906	1.7780178526236308e-4
ENSG00000066422.4	2480.940910803788	0.5088446319747133	0.03575664655605441
ENSG00000066427.22	948.4779954793194	-0.44853616224426945	0.0908934770605793
ENSG00000066455.12	1344.0118570718164	-0.6038710114020315	0.014588572195048194
ENSG00000066557.5	1308.4788740768186	-0.09689735980828341	0.7652420154910539
ENSG00000066583.11	2122.0744493580305	-1.4203374668586324	3.0839851761692033e-10
ENSG00000066629.17	398.28601713541883	-0.3407137710698445	0.2615908312888518
ENSG00000066651.19	4535.260404145103	2.0026865602227506	4.7280968592350726e-17
ENSG00000066654.13	2879.302783488135	-0.12286534392123048	0.6632030031659973
ENSG00000066697.14	431.27778394028684	-1.3558567872441587	7.594180097463892e-7
ENSG00000066739.11	6871.654967626694	1.428943645138857	2.9938873250397897e-10
ENSG00000066777.8	3516.966068979791	-0.3323591681212421	0.18431814670178423
ENSG00000066827.15	3661.9606558153064	0.04610341029500663	0.8652368744695523
ENSG00000066855.15	356.86878974250595	-0.4853202562466914	0.11566983601171177
ENSG00000066923.17	1371.9058106486837	-0.3453410881608249	0.16423656254375782
ENSG00000066926.10	1600.604650170384	-1.4781606013868613	7.739094606320892e-11
ENSG00000066933.15	4113.4270002223475	0.5246312049888192	0.02271280099333701
ENSG00000067057.16	31155.67328867508	1.4087143112000895	8.190433161788232e-11
ENSG00000067064.11	6474.762503546657	-0.3186493437167979	0.17207028257970505
ENSG00000067066.16	8091.112797888822	0.28989918896469596	0.2274111204197102
ENSG00000067082.14	4668.218203324568	0.058687983378717536	0.8379318372091468
ENSG00000067113.16	280.7834838487627	-1.5987699547916743	1.4040549657096502e-7
ENSG00000067141.16	406.072652090382	-0.8391707695029585	0.0041584139377039
ENSG00000067167.7	3670.002134890764	-1.5042997345074882	2.5363455397504656e-11
ENSG00000067182.7	1725.0395342073393	-0.26104289676209935	0.35230911022750805
ENSG00000067191.15	2309.1346189361993	1.8356325768585156	1.5208461737639015e-15
ENSG00000067208.14	188.434698872693	-0.33637545638494537	0.4099866341381338
ENSG00000067221.13	631.5954402405304	0.017249517009234154	0.9614130078125984
ENSG00000067225.17	226121.99518098196	-0.3138724192647503	0.2039778555388812
ENSG00000067248.9	666.594429296797	-0.11552604509955583	0.7505542358624622
ENSG00000067334.13	6467.851794023685	5.0022509271369024	1.372955021146555e-97
ENSG00000067365.14	4108.873822635363	1.1247378965893067	2.428411215387474e-7
ENSG00000067369.13	9590.271564023427	0.3044721113070731	0.20178968605254066
ENSG00000067445.20	157.73441718215236	1.64914163564563	2.7108522240512322e-5
ENSG00000067533.5	426.17041565768386	0.0035364034663358163	0.9924926356769485
ENSG00000067560.10	20656.06451299702	-1.5934398835878536	3.850767057328223e-11
ENSG00000067596.11	5688.477835955213	-0.8886357058749464	1.061659811753091e-4
ENSG00000067601.7	116.55889314224538	0.1298478251685931	0.7793627664195025
ENSG00000067704.9	6630.222498955112	1.5089568263676743	1.1200862986524575e-9
ENSG00000067798.15	24.16837945579103	0.773227627700948	0.37208546919833524
ENSG00000067829.18	6649.894682295704	0.21339656813726962	0.44877624659883053
ENSG00000067836.12	2265.6970716376086	0.9023942069769524	3.426446880508674e-4
ENSG00000067900.7	2807.0243184922474	0.062413084421320895	0.8199164803587181
ENSG00000067955.13	2830.310367826326	-1.288236190909676	1.2548696061493746e-6
ENSG00000067992.13	3286.6342972498737	-1.5483137588251232	1.1028431446250833e-10
ENSG00000068001.13	1723.7256780530206	-0.7724185019268146	0.0029956726428193954
ENSG00000068024.16	1668.1024754195794	1.034114790014465	6.37072674227658e-6
ENSG00000068028.17	7069.0170932746305	0.17921795624305242	0.5126295335800858
ENSG00000068079.7	4408.344941426311	-0.9889930155246547	2.5523519902027336e-5
ENSG00000068097.14	2700.920753955137	0.02103145365451344	0.9427837292594978
ENSG00000068120.14	7427.278353131158	1.3503843664408868	2.739720778321671e-10
ENSG00000068137.14	4047.391543113441	1.3153427822762522	5.242283283170386e-6
ENSG00000068305.17	6165.092708553968	0.5983604589813402	0.008333500525794287
ENSG00000068308.13	6305.30118302366	0.6214047215403934	0.0048820771516705904
ENSG00000068323.16	1566.2951027608185	-1.12101439648674	1.0420610854803738e-5
ENSG00000068354.15	2492.966979235634	0.08267234844314743	0.7651532331813805
ENSG00000068366.19	4485.299051558457	-0.2811142775343588	0.3073948758677131
ENSG00000068383.18	1712.7043704209968	0.5059477821773974	0.049080367390889584
ENSG00000068394.10	1744.8539487748035	-1.211862039984992	1.9138224146631074e-6
ENSG00000068400.13	7250.4610185244455	1.045843990021091	5.9095816238863514e-6
ENSG00000068438.14	3130.5290302281123	-0.4495710601571307	0.06264212432214294
ENSG00000068489.12	3891.9136413100264	-3.8339583483161026	1.1904538237294187e-64
ENSG00000068650.18	9985.266596957445	2.0159501605820767	3.367977633868938e-16
ENSG00000068654.15	6805.673479461943	-0.07027623952332634	0.8305007030705226
ENSG00000068697.6	2744.972414514933	-2.0485448374749113	4.0680807169258145e-17
ENSG00000068724.15	5855.069511299821	0.3523834154355532	0.136147254668127
ENSG00000068745.14	10074.809988821311	0.3247771366220906	0.16920549813372626
ENSG00000068784.12	1184.7985040478388	-0.28820950473899754	0.2981344956813483
ENSG00000068796.16	4195.6452074242325	-0.5712927116698614	0.03423634805161604
ENSG00000068831.18	1371.9627935463539	1.820777103524332	2.6651763638662186e-11
ENSG00000068878.14	5105.521999460626	-0.40437644154549196	0.12939580756541988
ENSG00000068885.14	1219.7422242260134	1.2950890544901494	1.6028117060067544e-7
ENSG00000068903.19	3347.8514099914814	-0.1965298288123531	0.4259063213186136
ENSG00000068912.13	903.8607305470249	-1.0777061115858435	1.1531774280917626e-5
ENSG00000068971.13	1384.6322498748484	0.9562972484530997	4.50640421337077e-4
ENSG00000068976.13	67.18046248918296	1.9436630664643566	6.849605806215643e-5
ENSG00000069248.11	3429.18959713494	-0.12398882745494583	0.6608948121237334
ENSG00000069275.12	5939.450017643767	-1.2320533471544246	9.392754596093923e-7
ENSG00000069329.17	2779.883927130451	-0.5218087852066258	0.03943990026954347
ENSG00000069345.11	1308.3251448847343	-0.09643439725849622	0.7652420154910539
ENSG00000069399.14	680.5068135303189	1.3714371473528704	1.3486556342331404e-6
ENSG00000069424.14	37858.117133265165	1.7310556932634171	4.587405911403696e-14
ENSG00000069493.14	192.9058058420356	1.0959776294359242	0.0018129704769603665
ENSG00000069509.5	341.7662191091705	-1.9141074631074015	2.66738269087421e-10
ENSG00000069667.15	9406.26514557488	1.5241170651009934	1.2531290105228934e-11
ENSG00000069702.10	1663.281096236968	-0.8476415076396634	4.4320438279443e-4
ENSG00000069812.11	27.595430167937682	-0.49776561413602866	0.5357187129421946
ENSG00000069849.10	2540.0980724213414	-1.13600033037538	1.0631186178817756e-6
ENSG00000069869.16	173.1132545809158	-0.18744061896110076	0.6304827164108378
ENSG00000069943.9	1107.189782892584	0.05765651648723283	0.8402999697107201
ENSG00000069956.11	6191.671931804879	-1.0141901048673954	3.7388708192159614e-5
ENSG00000069966.18	1258.0245645947828	-1.223098892362537	3.0141285765590155e-6
ENSG00000069974.15	3228.5393217346623	-1.4503758520693302	1.9822980711634655e-9
ENSG00000069998.12	8003.240001052697	-0.9160497970017194	4.356797300400441e-5
ENSG00000070010.18	6175.912098305212	-0.05236419113135089	0.8495136688598554
ENSG00000070018.8	357.11442449341246	0.09306469915675622	0.7792156562755237
ENSG00000070019.4	17.981190138996645	-1.3951052399426969	0.12479001468239116
ENSG00000070047.11	6084.053438888844	0.8614916390811456	0.00256872323919808
ENSG00000070061.14	8444.312122292957	1.1532149766402495	3.0389867348235463e-7
ENSG00000070081.16	586.9496504351221	-0.8272104050962189	0.0015658532132293821
ENSG00000070087.14	2402.852305573165	-0.5694260757973976	0.04479285119322174
ENSG00000070159.13	110.31737259167427	0.4144936340066422	0.3615009566467295
ENSG00000070190.12	4740.129878389076	-0.4572557027849518	0.058537493253808706
ENSG00000070214.15	1531.9759950301122	-1.7710452965610202	5.829730653797062e-13
ENSG00000070269.13	1431.171567039766	1.1386976503613122	1.466850214927492e-6
ENSG00000070366.13	4804.9481250443905	-0.09557690041193631	0.7516845349385757
ENSG00000070367.15	4065.5664120450474	-0.5799359598778068	0.01722298047414226
ENSG00000070404.9	4297.321349346104	0.940127438711809	3.6213800234996085e-4
ENSG00000070413.19	3110.86497534808	-0.17373349722259468	0.5308458336320112
ENSG00000070423.17	2614.4119680732924	0.5620496752239152	0.06322696677143433
ENSG00000070444.14	965.3370441343956	1.4838954051826005	3.924990486820942e-7
ENSG00000070476.14	3282.5332563612974	0.9551550165728273	3.5381037878689855e-5
ENSG00000070495.14	1765.588386079978	0.1340099065660271	0.614596308880468
ENSG00000070501.11	828.5208202073923	-0.566476627166863	0.04627288963292263
ENSG00000070540.12	561.5009147830807	-1.256945922803672	2.6220225631610403e-6
ENSG00000070610.14	10882.430537773671	1.0970078341158969	1.5831299880904058e-6
ENSG00000070614.14	8075.715333341964	0.07748380633229253	0.7634992559737646
ENSG00000070669.16	2060.470961606693	-0.07587686726080216	0.7842470657537574
ENSG00000070718.11	8836.143039190207	0.6112304171480653	0.007277284870184372
ENSG00000070731.10	6.202986957857884	-0.06407806552764399	0.9701263147965383
ENSG00000070756.15	70079.77186336256	-0.9387968340935866	7.09243488494714e-5
ENSG00000070759.16	1158.7483156482222	-0.30724564509320834	0.25199136161076663
ENSG00000070761.7	2268.2371406087855	-1.5269556213029325	8.707817234226118e-12
ENSG00000070770.8	4834.446447523178	-0.6574250866001219	0.013194100691139668
ENSG00000070785.16	1358.6899297163109	-1.1667318367731094	2.3794197145045388e-6
ENSG00000070814.19	5049.245204862574	0.5538397364896106	0.03659288968188833
ENSG00000070831.15	13148.634657014547	-1.861305354826368	8.38157321855028e-16
ENSG00000070882.12	6330.140216347975	1.7356468039614252	1.9411966763217327e-14
ENSG00000070950.9	3011.0043072762473	1.066538214810541	3.437421966079282e-6
ENSG00000070961.15	2844.345278484475	0.4292931257692295	0.0802068578525333
ENSG00000071051.13	1271.5562452557247	-1.345668642451569	1.9277681486099663e-6
ENSG00000071054.16	9330.720909176356	-0.038944111383108666	0.8856337023078221
ENSG00000071073.12	471.51379285832553	-0.5140861218669873	0.08282648596781556
ENSG00000071082.10	24281.208481822367	-1.8813250143648717	1.0235843324901093e-14
ENSG00000071127.16	47204.33272949693	-1.1872711672700706	6.140629230412638e-6
ENSG00000071189.21	2396.2524531048707	1.2928191818756485	2.9219186803780164e-8
ENSG00000071205.11	1441.284925046719	0.3562485934513425	0.14904361559073162
ENSG00000071242.11	102.4130741040241	0.47126746601839276	0.3192339401921677
ENSG00000071243.15	1167.5321856298071	0.33300972041796006	0.20218629749413214
ENSG00000071246.10	294.42213034552685	1.7374958381949528	8.182713875942927e-9
ENSG00000071282.11	299.6676512719986	-0.29920852128842185	0.3536106737700393
ENSG00000071462.11	7141.607955074514	-1.055219289688019	4.967678034883391e-6
ENSG00000071537.13	2950.899470355408	-0.7231508764948763	0.0028543254867636455
ENSG00000071539.13	2476.414924084111	-0.48505612288453487	0.049439273865300976
ENSG00000071553.16	6142.086196757143	-0.8064668139445302	4.056495720870989e-4
ENSG00000071564.14	14990.504299848124	0.6998296020434408	0.014666947331940159
ENSG00000071575.11	626.2751200702728	0.23958890143436026	0.3996739678124143
ENSG00000071626.16	8283.255882087815	0.5620218304824695	0.06495150215740245
ENSG00000071655.17	6214.657341643725	-0.4758705856611345	0.16385820376052393
ENSG00000071794.15	2619.624446189865	0.23647845832393546	0.3399775985718523
ENSG00000071859.14	2143.5288458298696	0.2582510510470068	0.30441682320458074
ENSG00000071889.16	1481.5907667751035	0.7897716887431574	0.005568397178068913
ENSG00000071894.16	16194.374095126492	2.83664671118498	2.954084797590043e-29
ENSG00000071909.18	1077.5012971203575	-0.7561537892665214	0.0018633256258431493
ENSG00000071967.11	1457.8831961621725	-1.0715158461346068	2.0887432285680452e-5
ENSG00000071994.10	3268.518989523304	-0.5774762911656692	0.011017058739512697
ENSG00000072042.12	9334.38297923254	-1.1365505270569407	6.714510850429864e-7
ENSG00000072062.13	1255.8223094403947	-1.5453714431554764	8.96245879310229e-9
ENSG00000072071.16	501.9946977285015	1.2215101428668027	1.4810979065948712e-5
ENSG00000072110.13	7078.883332720601	-0.23308772616640383	0.49697317676135383
ENSG00000072121.15	9786.402711550552	0.4228094427125668	0.06046966986526571
ENSG00000072134.15	979.6743681493112	0.7574098520523539	0.00510703241967648
ENSG00000072135.12	4856.6175780415215	-1.207315416983179	3.033167094655635e-8
ENSG00000072201.13	79.94329057707773	0.9061912684927823	0.07385481526545117
ENSG00000072210.18	1520.434069755408	-0.6830146358907659	0.008480006686427276
ENSG00000072274.12	34296.838297123184	0.34471073651122836	0.24118877323830085
ENSG00000072310.16	7911.971025914562	1.8804134004633717	7.587010674731104e-13
ENSG00000072364.12	4554.47165779809	0.6672152262450821	0.00841072773391135
ENSG00000072401.14	965.9811495035141	-0.9814474070504667	5.386022911974166e-5
ENSG00000072415.8	930.1447765978465	-0.2670525215144296	0.3257169966927379
ENSG00000072501.17	22123.87274120201	-0.7935324292727484	0.002435212968390613
ENSG00000072506.12	9605.121687265268	-1.9571128087076748	1.511768926339348e-19
ENSG00000072518.20	2613.9642988229716	-0.17544458744208133	0.5283462554270678
ENSG00000072571.19	2571.2900977803197	0.8260406504125144	0.0011706128152707677
ENSG00000072609.17	6711.501835735204	0.27373453418140375	0.30279692605867414
ENSG00000072682.18	713.9206234564944	-0.3629625486165164	0.3768130129586893
ENSG00000072694.20	15727.213307775368	0.306504227044278	0.22546130561924072
ENSG00000072736.18	5766.093327408351	-1.4134630460373774	5.918958400270033e-11
ENSG00000072756.16	1301.34986743616	1.768930731886817	8.368606474171281e-13
ENSG00000072778.19	42174.39801033438	2.3865716302718707	2.1248432616432016e-27
ENSG00000072786.12	9165.61349475159	-0.3557440586313106	0.16298891353974918
ENSG00000072803.17	5118.258957567236	-1.084165089089454	1.026555103331911e-6
ENSG00000072818.11	13147.095991417327	0.5039985991786967	0.025507015826200338
ENSG00000072840.12	4808.531958615203	1.595477474422404	5.329724206732315e-11
ENSG00000072849.10	2052.0394043791225	0.025847720467574557	0.9253276158480932
ENSG00000072858.10	7512.44137189152	0.5795377492239399	0.009216855245100542
ENSG00000072864.14	4221.360073513002	-1.5596633697175915	9.213391555589851e-11
ENSG00000072954.6	1091.3579413040532	-1.8339477859281772	5.37463364546291e-14
ENSG00000072958.8	5094.755535110967	-0.48721789380453884	0.040330401396963374
ENSG00000073050.11	3202.754559346699	-1.2311517403715289	2.172809773823019e-6
ENSG00000073060.15	29519.66191059881	1.1275752399238614	1.73346215753299e-7
ENSG00000073111.13	31678.556534197225	-0.6132780119468411	0.024710512509615076
ENSG00000073169.13	2444.4458081801076	1.0187705439142083	4.3911167751739354e-4
ENSG00000073282.12	1016.4936278377694	-1.2310391051131213	9.863127824253945e-6
ENSG00000073331.17	5445.173367001734	1.8205177592574062	1.27124182672957e-12
ENSG00000073350.13	852.7147812251533	1.2168103612198877	5.123148019764028e-5
ENSG00000073417.14	7581.549919058987	0.9536249071650741	4.057425988666671e-5
ENSG00000073464.11	268.84976647450856	-1.1871996917013226	2.3340408923580144e-4
ENSG00000073536.17	4930.420158390966	-0.08179102810199822	0.7699391800540598
ENSG00000073578.16	13445.797811581824	-0.03475041207438032	0.89530067332129
ENSG00000073584.19	4811.1048687395905	-0.10207667451247689	0.6937258417264847
ENSG00000073605.18	2169.625574273809	3.0403118283564408	1.1841771572314634e-39
ENSG00000073614.12	6248.187677269918	-0.1833482479113223	0.4852138410411725
ENSG00000073670.13	281.6593211265811	4.0967537391374895	2.2460697142897138e-33
ENSG00000073712.14	380.38426655521187	0.0538762466656253	0.8767496413299307
ENSG00000073754.5	18.952561258696146	-0.20188500233828038	0.8358680872704332
ENSG00000073803.13	810.4010940082326	-1.3449166608204304	4.4407740119351276e-8
ENSG00000073849.14	25499.352566338366	-1.4954728844125424	2.311524241063697e-10
ENSG00000073861.2	1703.9891501840507	0.19482788813270913	0.461416836218103
ENSG00000073910.21	535.1415986032174	0.7969484460154868	0.007008206054479101
ENSG00000073921.17	4676.106006726674	-0.295908621699855	0.23990817192561548
ENSG00000073969.18	1583.1181233418743	-0.4943861691231779	0.049670032099455023
ENSG00000074054.18	5793.108294057565	0.802088994062999	0.0045432775781371485
ENSG00000074071.14	4500.641355827899	-1.0539775252535473	2.017662749500666e-4
ENSG00000074201.8	4310.047052634086	-1.1141428876111983	5.96642851201478e-7
ENSG00000074211.13	20.982109448736466	-0.18725448370516126	0.8440169920242827
ENSG00000074266.19	2631.3842175166983	0.13174614540705518	0.629653268811765
ENSG00000074317.10	61.03153709671084	-0.8504389794760264	0.1418835911644165
ENSG00000074319.12	3634.266411577799	-1.7309992632002849	2.202480876971345e-14
ENSG00000074356.16	4409.232814135348	0.10658216764940266	0.7128953562584474
ENSG00000074370.17	10226.21670349053	0.3762921426684904	0.15229972006059422
ENSG00000074416.14	9307.57368881882	-0.6134121264018167	0.006493592084411173
ENSG00000074582.13	5754.462617250018	0.8657489577842443	3.4938187707407754e-4
ENSG00000074590.13	124.15743487073286	-0.8189400987176536	0.04639294316037205
ENSG00000074603.18	2020.1554982569223	-0.16508496640029668	0.5706849361841355
ENSG00000074621.13	750.3212702023847	-0.36936680810853223	0.19679773059112987
ENSG00000074657.13	146.65116133236748	-0.787901034119763	0.034288241338434104
ENSG00000074660.15	186.33409770412118	0.9874266731081506	0.00407335834502012
ENSG00000074695.5	5988.596006031828	-0.7690230462518679	0.0014087091240611704
ENSG00000074696.12	3045.5965519647925	-1.8188719308430352	3.590941508365128e-16
ENSG00000074706.13	9058.009936347564	-1.080206490677009	1.3043086720904354e-6
ENSG00000074755.14	9093.73433317409	0.6171717177638845	0.006426799258771304
ENSG00000074800.15	256232.9928528591	-1.2482656385009507	4.92420885216441e-8
ENSG00000074842.7	2919.727900383183	-1.9531848073727136	7.944759641691974e-11
ENSG00000074855.10	577.3756334856645	2.6838887399574927	5.0567749292856814e-20
ENSG00000074935.13	1313.832237235285	0.9447390526655003	1.0840694155781462e-4
ENSG00000074964.16	444.7392935701364	2.128423806564938	5.106421046017115e-13
ENSG00000074966.10	137.0962278935687	2.3096453129686925	1.0971314566843687e-8
ENSG00000075089.9	592.56608864009	-0.3670720899080707	0.19037608275515933
ENSG00000075131.9	600.8480636392729	-0.6990183824494642	0.02254660561193829
ENSG00000075142.13	10326.941803372098	-0.7240263315013028	0.0013988728885553864
ENSG00000075151.20	5975.137818870737	-0.35284974034503547	0.13168217232343257
ENSG00000075188.8	1551.244227426942	-0.8877545703901557	3.683510700130148e-4
ENSG00000075213.10	323.74941962719606	0.3395004060599007	0.2953975817036285
ENSG00000075218.18	2970.5095421555916	-0.5458455782152644	0.07387153353036452
ENSG00000075234.16	4383.034906013179	-0.7059965054101356	0.002086375814146416
ENSG00000075239.13	2687.7476822909707	-1.3451820791628357	1.138186496499093e-9
ENSG00000075240.16	4289.74064114639	0.8717832761243817	3.0135833441742924e-4
ENSG00000075275.16	1938.7353892712138	1.6845381114868738	1.0314393820805265e-13
ENSG00000075292.18	7675.088614728652	1.149878442575927	1.1344608458575254e-7
ENSG00000075303.12	2923.3135876481824	0.529576975155364	0.035177360675456015
ENSG00000075336.11	2101.4205273591765	-0.4931539027488882	0.05215927877948608
ENSG00000075391.16	1922.171913975327	0.7304502889954501	0.001694698194216985
ENSG00000075399.13	307.24567693138147	1.6234026210122103	3.8810649403403975e-7
ENSG00000075407.18	2750.1563219268073	0.7826464901979993	6.397528511935752e-4
ENSG00000075413.17	5125.966499688635	0.10058154524099953	0.698448605792589
ENSG00000075415.12	35275.5978287011	-1.1134130297697256	3.453974313970727e-6
ENSG00000075420.12	1399.969560076038	0.8792878232994146	0.005455731928299952
ENSG00000075426.11	228.7177048513344	0.2665064216887241	0.4635018665011264
ENSG00000075539.14	9053.535667640965	0.3871414449039103	0.1010380999554729
ENSG00000075568.16	8237.959000497656	0.8877555488883183	9.340810799209871e-5
ENSG00000075618.17	18451.023544992928	-0.22327069040380298	0.4209655977360411
ENSG00000075624.14	357679.48167763033	0.13282290205761754	0.6605354679604665
ENSG00000075643.5	79.3690201614607	-0.9246039213043145	0.04607677001010375
ENSG00000075651.15	12239.226402640314	0.17653841229885395	0.4945126223568193
ENSG00000075702.17	5346.4692309348075	1.9483384899122362	6.832524248332334e-13
ENSG00000075711.20	2511.823799135853	0.6572817212058701	0.005726737881234231
ENSG00000075785.12	11853.972605879757	-3.1106820797326495	3.467429626263421e-40
ENSG00000075790.10	1082.670070360638	0.16176426317771747	0.5515032575757665
ENSG00000075826.16	13602.596893203097	3.182339514303536	4.5072488648681416e-40
ENSG00000075856.11	6895.102667082394	0.3418166017323575	0.1575028182931515
ENSG00000075884.13	2514.362858629526	-0.23653443161502508	0.34895306428204204
ENSG00000075914.12	3200.1488713008457	-0.6212869476785517	0.008177640558876882
ENSG00000075945.12	4523.260454751615	-0.2094111633080556	0.44167883998824276
ENSG00000075975.15	3988.987050926613	-1.140038699769868	1.6691296454831687e-6
ENSG00000076003.4	11476.20705482451	-1.3125665853018385	3.407787607300544e-7
ENSG00000076043.9	201.58362317677648	-0.2580901661593035	0.47856621440470687
ENSG00000076053.10	1037.868658665407	-1.0189452476292702	3.0143763043792948e-5
ENSG00000076067.12	92.82896128534091	-0.8871688883114641	0.04368070005793928
ENSG00000076108.11	17431.602725124845	0.15474348417072922	0.5357545234392648
ENSG00000076201.14	1343.6236166078018	3.074091382863523	2.7589775344840675e-29
ENSG00000076242.14	5706.546031108042	-0.9219156204330738	2.604415708047019e-5
ENSG00000076248.10	2803.9076897118744	-1.4539223444822804	4.415336695455915e-9
ENSG00000076258.9	111.5406873869033	-0.4956804676796042	0.2591153218439837
ENSG00000076321.10	890.6487555503156	-0.23931973206495116	0.3954077125092686
ENSG00000076351.12	592.4170141157896	0.7731596624099222	0.0031155043954412486
ENSG00000076356.6	56.3949377950247	1.3390895713640458	0.011039326074715274
ENSG00000076382.16	18833.050708100483	0.006005089702363318	0.983978660263007
ENSG00000076513.16	10216.09563646984	0.2861434591198275	0.24576848070943072
ENSG00000076554.15	3405.7341726917994	-0.34173977006768513	0.20197578343162387
ENSG00000076555.15	93.58856643081408	0.5458514129694265	0.25760727005330286
ENSG00000076604.14	13929.267032679274	0.7087855130030409	0.00256372951805225
ENSG00000076641.4	2594.9817218246235	0.23143494275156035	0.35474452054154054
ENSG00000076650.6	690.4965309202248	0.15857069192511994	0.5833738018398511
ENSG00000076662.9	18428.79796072342	-0.33289221232063887	0.2432630221952143
ENSG00000076685.18	4374.166163145002	-0.21406081338520497	0.3984796936625157
ENSG00000076706.16	809.623713050684	-0.7352863524274632	0.004663119878345066
